B19013_001E,B19013_001M,GEO_ID,NAME
Estimate!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),id,Geographic Area Name
101538,30478,1400000US36081040200,"Census Tract 402, Queens County, New York"
60550,15891,1400000US36081040300,"Census Tract 403, Queens County, New York"
71066,12248,1400000US36081040400,"Census Tract 404, Queens County, New York"
60833,15990,1400000US36081040500,"Census Tract 405, Queens County, New York"
53211,7576,1400000US36081040700,"Census Tract 407, Queens County, New York"
56101,9984,1400000US36081040900,"Census Tract 409, Queens County, New York"
68629,15298,1400000US36081041100,"Census Tract 411, Queens County, New York"
55046,9368,1400000US36081041300,"Census Tract 413, Queens County, New York"
58885,20159,1400000US36081041400,"Census Tract 414, Queens County, New York"
51203,6016,1400000US36081041500,"Census Tract 415, Queens County, New York"
90125,22763,1400000US36081042400,"Census Tract 424, Queens County, New York"
-,**,1400000US36081042600,"Census Tract 426, Queens County, New York"
63781,22032,1400000US36081042700,"Census Tract 427, Queens County, New York"
77734,12857,1400000US36081043200,"Census Tract 432, Queens County, New York"
104063,14342,1400000US36081043400,"Census Tract 434, Queens County, New York"
64946,13930,1400000US36081043701,"Census Tract 437.01, Queens County, New York"
44085,6618,1400000US36081043702,"Census Tract 437.02, Queens County, New York"
35771,11337,1400000US36081043900,"Census Tract 439, Queens County, New York"
68633,7217,1400000US36081044000,"Census Tract 440, Queens County, New York"
21699,12807,1400000US36081044301,"Census Tract 443.01, Queens County, New York"
47411,13944,1400000US36081044302,"Census Tract 443.02, Queens County, New York"
50320,10845,1400000US36081044400,"Census Tract 444, Queens County, New York"
38229,11507,1400000US36081044601,"Census Tract 446.01, Queens County, New York"
41415,4296,1400000US36081044602,"Census Tract 446.02, Queens County, New York"
64500,17665,1400000US36081044800,"Census Tract 448, Queens County, New York"
84435,11316,1400000US36081045000,"Census Tract 450, Queens County, New York"
70625,41442,1400000US36081045200,"Census Tract 452, Queens County, New York"
49968,9820,1400000US36081045400,"Census Tract 454, Queens County, New York"
48889,10649,1400000US36081045500,"Census Tract 455, Queens County, New York"
91346,17606,1400000US36081045600,"Census Tract 456, Queens County, New York"
59318,19852,1400000US36081045700,"Census Tract 457, Queens County, New York"
72772,21477,1400000US36081045800,"Census Tract 458, Queens County, New York"
74375,29875,1400000US36081045900,"Census Tract 459, Queens County, New York"
50346,12753,1400000US36081046000,"Census Tract 460, Queens County, New York"
65547,8149,1400000US36081046100,"Census Tract 461, Queens County, New York"
50670,7614,1400000US36081046200,"Census Tract 462, Queens County, New York"
58621,12050,1400000US36081046300,"Census Tract 463, Queens County, New York"
90227,25910,1400000US36081046400,"Census Tract 464, Queens County, New York"
59318,15700,1400000US36081046500,"Census Tract 465, Queens County, New York"
63284,3832,1400000US36081046600,"Census Tract 466, Queens County, New York"
40152,5987,1400000US36081046700,"Census Tract 467, Queens County, New York"
73512,10580,1400000US36081046800,"Census Tract 468, Queens County, New York"
44450,9799,1400000US36081046900,"Census Tract 469, Queens County, New York"
65000,15397,1400000US36081047000,"Census Tract 470, Queens County, New York"
47083,12793,1400000US36081047100,"Census Tract 471, Queens County, New York"
70462,10210,1400000US36081047200,"Census Tract 472, Queens County, New York"
56605,5077,1400000US36081047300,"Census Tract 473, Queens County, New York"
59076,10317,1400000US36081047500,"Census Tract 475, Queens County, New York"
126053,26041,1400000US36081047600,"Census Tract 476, Queens County, New York"
69965,11811,1400000US36081047800,"Census Tract 478, Queens County, New York"
58690,9278,1400000US36081047900,"Census Tract 479, Queens County, New York"
71481,16905,1400000US36081048000,"Census Tract 480, Queens County, New York"
45864,10630,1400000US36081048100,"Census Tract 481, Queens County, New York"
70978,12412,1400000US36081048200,"Census Tract 482, Queens County, New York"
63811,7771,1400000US36081048300,"Census Tract 483, Queens County, New York"
87014,19810,1400000US36081048400,"Census Tract 484, Queens County, New York"
65284,15926,1400000US36081048500,"Census Tract 485, Queens County, New York"
64708,14972,1400000US36081048900,"Census Tract 489, Queens County, New York"
74150,11238,1400000US36081049200,"Census Tract 492, Queens County, New York"
66071,25660,1400000US36081049301,"Census Tract 493.01, Queens County, New York"
73523,17875,1400000US36081049302,"Census Tract 493.02, Queens County, New York"
75500,21259,1400000US36081049500,"Census Tract 495, Queens County, New York"
93295,8372,1400000US36081049600,"Census Tract 496, Queens County, New York"
83355,24413,1400000US36081049700,"Census Tract 497, Queens County, New York"
61534,7963,1400000US36081049900,"Census Tract 499, Queens County, New York"
56150,5836,1400000US36081050000,"Census Tract 500, Queens County, New York"
71250,38183,1400000US36081050201,"Census Tract 502.01, Queens County, New York"
76313,15202,1400000US36081050202,"Census Tract 502.02, Queens County, New York"
77794,18173,1400000US36081050400,"Census Tract 504, Queens County, New York"
72000,24213,1400000US36081050500,"Census Tract 505, Queens County, New York"
85370,12694,1400000US36081050600,"Census Tract 506, Queens County, New York"
57153,22397,1400000US36081050700,"Census Tract 507, Queens County, New York"
64920,10713,1400000US36081050800,"Census Tract 508, Queens County, New York"
90104,26945,1400000US36081051000,"Census Tract 510, Queens County, New York"
95333,34622,1400000US36081051100,"Census Tract 511, Queens County, New York"
85000,11550,1400000US36081051200,"Census Tract 512, Queens County, New York"
91218,9827,1400000US36081051300,"Census Tract 513, Queens County, New York"
82487,9800,1400000US36081051500,"Census Tract 515, Queens County, New York"
87773,20344,1400000US36081051600,"Census Tract 516, Queens County, New York"
86513,8832,1400000US36081051700,"Census Tract 517, Queens County, New York"
77462,11589,1400000US36081051800,"Census Tract 518, Queens County, New York"
76576,14585,1400000US36081052000,"Census Tract 520, Queens County, New York"
93500,12209,1400000US36081052100,"Census Tract 521, Queens County, New York"
91313,8950,1400000US36081052200,"Census Tract 522, Queens County, New York"
91172,28172,1400000US36081052400,"Census Tract 524, Queens County, New York"
73333,11988,1400000US36081052500,"Census Tract 525, Queens County, New York"
76731,9547,1400000US36081052600,"Census Tract 526, Queens County, New York"
83250,21313,1400000US36081052800,"Census Tract 528, Queens County, New York"
81848,20096,1400000US36081053000,"Census Tract 530, Queens County, New York"
63447,15289,1400000US36081053100,"Census Tract 531, Queens County, New York"
84946,16031,1400000US36081053200,"Census Tract 532, Queens County, New York"
92961,19374,1400000US36081053401,"Census Tract 534.01, Queens County, New York"
65208,11683,1400000US36081053500,"Census Tract 535, Queens County, New York"
101136,15381,1400000US36081053601,"Census Tract 536.01, Queens County, New York"
101741,13325,1400000US36081053800,"Census Tract 538, Queens County, New York"
83566,12386,1400000US36081053900,"Census Tract 539, Queens County, New York"
69191,17553,1400000US36081054000,"Census Tract 540, Queens County, New York"
72966,15291,1400000US36081054200,"Census Tract 542, Queens County, New York"
59187,11361,1400000US36081054500,"Census Tract 545, Queens County, New York"
76493,14125,1400000US36081054700,"Census Tract 547, Queens County, New York"
74167,28670,1400000US36081054800,"Census Tract 548, Queens County, New York"
75500,7409,1400000US36081054900,"Census Tract 549, Queens County, New York"
75280,18403,1400000US36081055100,"Census Tract 551, Queens County, New York"
63261,18392,1400000US36081055200,"Census Tract 552, Queens County, New York"
59907,8496,1400000US36081055300,"Census Tract 553, Queens County, New York"
74821,10468,1400000US36081055400,"Census Tract 554, Queens County, New York"
64423,9765,1400000US36081055500,"Census Tract 555, Queens County, New York"
77829,26487,1400000US36081055600,"Census Tract 556, Queens County, New York"
65799,7553,1400000US36081055700,"Census Tract 557, Queens County, New York"
95735,14720,1400000US36081055800,"Census Tract 558, Queens County, New York"
70000,12589,1400000US36081055900,"Census Tract 559, Queens County, New York"
70313,35513,1400000US36081056000,"Census Tract 560, Queens County, New York"
-,**,1400000US36081056100,"Census Tract 561, Queens County, New York"
99231,10079,1400000US36081056200,"Census Tract 562, Queens County, New York"
57132,12778,1400000US36081056400,"Census Tract 564, Queens County, New York"
71719,20647,1400000US36081056500,"Census Tract 565, Queens County, New York"
77031,31544,1400000US36081056600,"Census Tract 566, Queens County, New York"
96970,9641,1400000US36081056700,"Census Tract 567, Queens County, New York"
83295,11983,1400000US36081056800,"Census Tract 568, Queens County, New York"
65607,14616,1400000US36081057700,"Census Tract 577, Queens County, New York"
59306,7630,1400000US36081057900,"Census Tract 579, Queens County, New York"
87986,19293,1400000US36081058000,"Census Tract 580, Queens County, New York"
75665,25786,1400000US36081058100,"Census Tract 581, Queens County, New York"
100505,14547,1400000US36081058200,"Census Tract 582, Queens County, New York"
89028,24418,1400000US36081058300,"Census Tract 583, Queens County, New York"
79898,11675,1400000US36081058500,"Census Tract 585, Queens County, New York"
69358,17011,1400000US36081058700,"Census Tract 587, Queens County, New York"
62083,14248,1400000US36081058900,"Census Tract 589, Queens County, New York"
75750,30114,1400000US36081059000,"Census Tract 590, Queens County, New York"
70867,3084,1400000US36081059100,"Census Tract 591, Queens County, New York"
115625,22497,1400000US36081059200,"Census Tract 592, Queens County, New York"
70962,14201,1400000US36081059300,"Census Tract 593, Queens County, New York"
130500,30045,1400000US36081059400,"Census Tract 594, Queens County, New York"
72292,18083,1400000US36081059500,"Census Tract 595, Queens County, New York"
72578,19286,1400000US36081059600,"Census Tract 596, Queens County, New York"
88438,27176,1400000US36081059800,"Census Tract 598, Queens County, New York"
65446,14857,1400000US36081059900,"Census Tract 599, Queens County, New York"
96875,37938,1400000US36081060000,"Census Tract 600, Queens County, New York"
69052,16157,1400000US36081060100,"Census Tract 601, Queens County, New York"
89375,31232,1400000US36081060300,"Census Tract 603, Queens County, New York"
88214,9381,1400000US36081060600,"Census Tract 606, Queens County, New York"
-,**,1400000US36081060701,"Census Tract 607.01, Queens County, New York"
98750,32887,1400000US36081060800,"Census Tract 608, Queens County, New York"
103333,29708,1400000US36081061000,"Census Tract 610, Queens County, New York"
121645,14648,1400000US36081061200,"Census Tract 612, Queens County, New York"
73860,10513,1400000US36081061301,"Census Tract 613.01, Queens County, New York"
-,**,1400000US36081061302,"Census Tract 613.02, Queens County, New York"
125114,18670,1400000US36081061400,"Census Tract 614, Queens County, New York"
85987,28757,1400000US36081061601,"Census Tract 616.01, Queens County, New York"
108676,11909,1400000US36081061602,"Census Tract 616.02, Queens County, New York"
81406,15022,1400000US36081061800,"Census Tract 618, Queens County, New York"
91750,24302,1400000US36081061900,"Census Tract 619, Queens County, New York"
113125,17143,1400000US36081062000,"Census Tract 620, Queens County, New York"
68558,14218,1400000US36081062100,"Census Tract 621, Queens County, New York"
103977,15588,1400000US36081062200,"Census Tract 622, Queens County, New York"
87333,10635,1400000US36081062300,"Census Tract 623, Queens County, New York"
-,**,1400000US36081062400,"Census Tract 624, Queens County, New York"
86607,13730,1400000US36081062500,"Census Tract 625, Queens County, New York"
83083,12685,1400000US36081062600,"Census Tract 626, Queens County, New York"
76859,10037,1400000US36081062700,"Census Tract 627, Queens County, New York"
80573,9095,1400000US36081062900,"Census Tract 629, Queens County, New York"
112438,35632,1400000US36081063000,"Census Tract 630, Queens County, New York"
112273,14764,1400000US36081063200,"Census Tract 632, Queens County, New York"
80156,24424,1400000US36081063301,"Census Tract 633.01, Queens County, New York"
85000,22781,1400000US36081063302,"Census Tract 633.02, Queens County, New York"
75288,16882,1400000US36081063500,"Census Tract 635, Queens County, New York"
97356,12570,1400000US36081063700,"Census Tract 637, Queens County, New York"
101957,26708,1400000US36081063800,"Census Tract 638, Queens County, New York"
77179,15568,1400000US36081063900,"Census Tract 639, Queens County, New York"
70769,11981,1400000US36081064101,"Census Tract 641.01, Queens County, New York"
-,**,1400000US36081064102,"Census Tract 641.02, Queens County, New York"
77364,19977,1400000US36081064500,"Census Tract 645, Queens County, New York"
87823,8577,1400000US36081064600,"Census Tract 646, Queens County, New York"
93409,12249,1400000US36081065000,"Census Tract 650, Queens County, New York"
99792,16676,1400000US36081065400,"Census Tract 654, Queens County, New York"
-,**,1400000US36081065501,"Census Tract 655.01, Queens County, New York"
80604,7967,1400000US36081065600,"Census Tract 656, Queens County, New York"
71382,10691,1400000US36081065702,"Census Tract 657.02, Queens County, New York"
85795,20968,1400000US36081065703,"Census Tract 657.03, Queens County, New York"
100039,16469,1400000US36081065900,"Census Tract 659, Queens County, New York"
68403,15145,1400000US36081066000,"Census Tract 660, Queens County, New York"
88636,29745,1400000US36081066100,"Census Tract 661, Queens County, New York"
110000,11403,1400000US36081066300,"Census Tract 663, Queens County, New York"
92912,8068,1400000US36081066400,"Census Tract 664, Queens County, New York"
102708,23614,1400000US36081066501,"Census Tract 665.01, Queens County, New York"
86563,32870,1400000US36081066701,"Census Tract 667.01, Queens County, New York"
70875,9248,1400000US36081066900,"Census Tract 669, Queens County, New York"
108438,17672,1400000US36081067100,"Census Tract 671, Queens County, New York"
101000,13071,1400000US36081067700,"Census Tract 677, Queens County, New York"
48640,10672,1400000US36081067900,"Census Tract 679, Queens County, New York"
101458,9865,1400000US36081068000,"Census Tract 680, Queens County, New York"
89000,10746,1400000US36081068200,"Census Tract 682, Queens County, New York"
51491,7864,1400000US36081068300,"Census Tract 683, Queens County, New York"
60855,14066,1400000US36081068700,"Census Tract 687, Queens County, New York"
96875,11403,1400000US36081069000,"Census Tract 690, Queens County, New York"
62476,13809,1400000US36081069300,"Census Tract 693, Queens County, New York"
82332,3377,1400000US36081069400,"Census Tract 694, Queens County, New York"
73984,13070,1400000US36081069500,"Census Tract 695, Queens County, New York"
86875,13866,1400000US36081069701,"Census Tract 697.01, Queens County, New York"
87168,12050,1400000US36081069702,"Census Tract 697.02, Queens County, New York"
68846,11692,1400000US36081070300,"Census Tract 703, Queens County, New York"
112738,17941,1400000US36081070700,"Census Tract 707, Queens County, New York"
97026,13981,1400000US36081070900,"Census Tract 709, Queens County, New York"
95368,12950,1400000US36081071100,"Census Tract 711, Queens County, New York"
95045,15045,1400000US36081071303,"Census Tract 713.03, Queens County, New York"
55363,14372,1400000US36081071304,"Census Tract 713.04, Queens County, New York"
81746,8584,1400000US36081071305,"Census Tract 713.05, Queens County, New York"
82205,8366,1400000US36081071306,"Census Tract 713.06, Queens County, New York"
-,**,1400000US36081071600,"Census Tract 716, Queens County, New York"
58941,11420,1400000US36081071701,"Census Tract 717.01, Queens County, New York"
59667,14766,1400000US36081071702,"Census Tract 717.02, Queens County, New York"
45924,13998,1400000US36081071900,"Census Tract 719, Queens County, New York"
63561,9147,1400000US36081072100,"Census Tract 721, Queens County, New York"
118438,19844,1400000US36081072300,"Census Tract 723, Queens County, New York"
128867,15699,1400000US36081072900,"Census Tract 729, Queens County, New York"
95536,9190,1400000US36081073100,"Census Tract 731, Queens County, New York"
83634,11195,1400000US36081073700,"Census Tract 737, Queens County, New York"
97716,8569,1400000US36081073900,"Census Tract 739, Queens County, New York"
78750,20436,1400000US36081074100,"Census Tract 741, Queens County, New York"
69138,11014,1400000US36081074300,"Census Tract 743, Queens County, New York"
44006,5489,1400000US36081074500,"Census Tract 745, Queens County, New York"
86034,18755,1400000US36081074700,"Census Tract 747, Queens County, New York"
163750,31631,1400000US36081074900,"Census Tract 749, Queens County, New York"
96179,23148,1400000US36081075701,"Census Tract 757.01, Queens County, New York"
108990,23537,1400000US36081075702,"Census Tract 757.02, Queens County, New York"
88971,24257,1400000US36081076901,"Census Tract 769.01, Queens County, New York"
65000,16665,1400000US36081076902,"Census Tract 769.02, Queens County, New York"
73500,11060,1400000US36081077300,"Census Tract 773, Queens County, New York"
86319,35271,1400000US36081077500,"Census Tract 775, Queens County, New York"
84375,12490,1400000US36081077902,"Census Tract 779.02, Queens County, New York"
80325,7926,1400000US36081077903,"Census Tract 779.03, Queens County, New York"
78348,27199,1400000US36081077904,"Census Tract 779.04, Queens County, New York"
82355,11422,1400000US36081077905,"Census Tract 779.05, Queens County, New York"
64614,13166,1400000US36081077906,"Census Tract 779.06, Queens County, New York"
57827,24585,1400000US36081077907,"Census Tract 779.07, Queens County, New York"
51500,19538,1400000US36081077908,"Census Tract 779.08, Queens County, New York"
93807,19876,1400000US36081078800,"Census Tract 788, Queens County, New York"
75000,13725,1400000US36081079000,"Census Tract 790, Queens County, New York"
81438,21113,1400000US36081079200,"Census Tract 792, Queens County, New York"
-,**,1400000US36081079300,"Census Tract 793, Queens County, New York"
32017,5477,1400000US36081079701,"Census Tract 797.01, Queens County, New York"
39553,3622,1400000US36081079702,"Census Tract 797.02, Queens County, New York"
46597,10714,1400000US36081079900,"Census Tract 799, Queens County, New York"
58298,17759,1400000US36081080301,"Census Tract 803.01, Queens County, New York"
66629,16069,1400000US36081080302,"Census Tract 803.02, Queens County, New York"
70110,20048,1400000US36081080900,"Census Tract 809, Queens County, New York"
91189,13457,1400000US36081081400,"Census Tract 814, Queens County, New York"
69262,19836,1400000US36081081800,"Census Tract 818, Queens County, New York"
53707,4850,1400000US36081083700,"Census Tract 837, Queens County, New York"
98484,11501,1400000US36081083800,"Census Tract 838, Queens County, New York"
72418,17537,1400000US36081084000,"Census Tract 840, Queens County, New York"
34043,7704,1400000US36081084500,"Census Tract 845, Queens County, New York"
94297,10277,1400000US36081084601,"Census Tract 846.01, Queens County, New York"
65893,39337,1400000US36081084602,"Census Tract 846.02, Queens County, New York"
33088,8254,1400000US36081084900,"Census Tract 849, Queens County, New York"
34525,5877,1400000US36081085300,"Census Tract 853, Queens County, New York"
38270,3110,1400000US36081085500,"Census Tract 855, Queens County, New York"
42841,8191,1400000US36081085700,"Census Tract 857, Queens County, New York"
58609,9954,1400000US36081085900,"Census Tract 859, Queens County, New York"
48990,10786,1400000US36081086100,"Census Tract 861, Queens County, New York"
42743,23061,1400000US36081086300,"Census Tract 863, Queens County, New York"
75741,17390,1400000US36081086400,"Census Tract 864, Queens County, New York"
30714,6019,1400000US36081086500,"Census Tract 865, Queens County, New York"
30000,9033,1400000US36081086900,"Census Tract 869, Queens County, New York"
41484,5878,1400000US36081087100,"Census Tract 871, Queens County, New York"
90977,10394,1400000US36081088400,"Census Tract 884, Queens County, New York"
48526,8245,1400000US36081088901,"Census Tract 889.01, Queens County, New York"
113269,30521,1400000US36081089200,"Census Tract 892, Queens County, New York"
51696,41274,1400000US36081090700,"Census Tract 907, Queens County, New York"
105750,18361,1400000US36081091601,"Census Tract 916.01, Queens County, New York"
-,**,1400000US36081091602,"Census Tract 916.02, Queens County, New York"
-,**,1400000US36081091800,"Census Tract 918, Queens County, New York"
49650,3875,1400000US36081091900,"Census Tract 919, Queens County, New York"
131146,29035,1400000US36081092200,"Census Tract 922, Queens County, New York"
47419,10693,1400000US36081092500,"Census Tract 925, Queens County, New York"
159773,33546,1400000US36081092800,"Census Tract 928, Queens County, New York"
60973,10357,1400000US36081092900,"Census Tract 929, Queens County, New York"
86942,7038,1400000US36081093401,"Census Tract 934.01, Queens County, New York"
87463,19119,1400000US36081093402,"Census Tract 934.02, Queens County, New York"
52196,16237,1400000US36081093800,"Census Tract 938, Queens County, New York"
81677,8071,1400000US36081093900,"Census Tract 939, Queens County, New York"
66435,18380,1400000US36081094201,"Census Tract 942.01, Queens County, New York"
44013,11400,1400000US36081094202,"Census Tract 942.02, Queens County, New York"
57411,12721,1400000US36081094203,"Census Tract 942.03, Queens County, New York"
75048,18030,1400000US36081094500,"Census Tract 945, Queens County, New York"
67625,9340,1400000US36081094700,"Census Tract 947, Queens County, New York"
57984,13555,1400000US36081095400,"Census Tract 954, Queens County, New York"
77292,17547,1400000US36081096400,"Census Tract 964, Queens County, New York"
31509,6777,1400000US36081097202,"Census Tract 972.02, Queens County, New York"
30536,3791,1400000US36081097203,"Census Tract 972.03, Queens County, New York"
46051,4896,1400000US36081097204,"Census Tract 972.04, Queens County, New York"
100750,19099,1400000US36081097300,"Census Tract 973, Queens County, New York"
89286,14101,1400000US36081098100,"Census Tract 981, Queens County, New York"
88077,23547,1400000US36081098700,"Census Tract 987, Queens County, New York"
100965,13428,1400000US36081099100,"Census Tract 991, Queens County, New York"
38301,14659,1400000US36081099200,"Census Tract 992, Queens County, New York"
99342,16329,1400000US36081099701,"Census Tract 997.01, Queens County, New York"
83669,9193,1400000US36081099703,"Census Tract 997.03, Queens County, New York"
75344,11034,1400000US36081099704,"Census Tract 997.04, Queens County, New York"
109219,21268,1400000US36081099705,"Census Tract 997.05, Queens County, New York"
75921,22974,1400000US36081099801,"Census Tract 998.01, Queens County, New York"
43961,8875,1400000US36081099802,"Census Tract 998.02, Queens County, New York"
-,**,1400000US36081099900,"Census Tract 999, Queens County, New York"
92768,26511,1400000US36081100801,"Census Tract 1008.01, Queens County, New York"
64267,14638,1400000US36081100802,"Census Tract 1008.02, Queens County, New York"
41332,11318,1400000US36081101001,"Census Tract 1010.01, Queens County, New York"
31066,8864,1400000US36081101002,"Census Tract 1010.02, Queens County, New York"
86493,16892,1400000US36081101700,"Census Tract 1017, Queens County, New York"
85141,24677,1400000US36081102900,"Census Tract 1029, Queens County, New York"
40595,4918,1400000US36081103201,"Census Tract 1032.01, Queens County, New York"
58750,14288,1400000US36081103202,"Census Tract 1032.02, Queens County, New York"
87566,13558,1400000US36081103300,"Census Tract 1033, Queens County, New York"
77993,12439,1400000US36081103900,"Census Tract 1039, Queens County, New York"
55328,11001,1400000US36081104700,"Census Tract 1047, Queens County, New York"
88906,18447,1400000US36081105900,"Census Tract 1059, Queens County, New York"
86055,13803,1400000US36081107201,"Census Tract 1072.01, Queens County, New York"
-,**,1400000US36081107202,"Census Tract 1072.02, Queens County, New York"
77500,12891,1400000US36081108500,"Census Tract 1085, Queens County, New York"
89241,13200,1400000US36081109300,"Census Tract 1093, Queens County, New York"
95701,7948,1400000US36081109700,"Census Tract 1097, Queens County, New York"
67031,11722,1400000US36081109900,"Census Tract 1099, Queens County, New York"
102222,27427,1400000US36081111300,"Census Tract 1113, Queens County, New York"
95250,24499,1400000US36081112300,"Census Tract 1123, Queens County, New York"
82173,12080,1400000US36081112900,"Census Tract 1129, Queens County, New York"
103056,14994,1400000US36081113300,"Census Tract 1133, Queens County, New York"
65698,11288,1400000US36081113900,"Census Tract 1139, Queens County, New York"
99583,21270,1400000US36081114100,"Census Tract 1141, Queens County, New York"
89423,13759,1400000US36081114700,"Census Tract 1147, Queens County, New York"
76167,5182,1400000US36081115100,"Census Tract 1151, Queens County, New York"
51442,6684,1400000US36081115500,"Census Tract 1155, Queens County, New York"
45250,16150,1400000US36081115700,"Census Tract 1157, Queens County, New York"
59125,17451,1400000US36081115900,"Census Tract 1159, Queens County, New York"
26783,4591,1400000US36081116100,"Census Tract 1161, Queens County, New York"
36261,4890,1400000US36081116300,"Census Tract 1163, Queens County, New York"
40714,20303,1400000US36081116700,"Census Tract 1167, Queens County, New York"
58929,14056,1400000US36081117100,"Census Tract 1171, Queens County, New York"
62639,12790,1400000US36081117500,"Census Tract 1175, Queens County, New York"
66711,10979,1400000US36081118100,"Census Tract 1181, Queens County, New York"
45948,3860,1400000US36081118500,"Census Tract 1185, Queens County, New York"
45867,6485,1400000US36081118700,"Census Tract 1187, Queens County, New York"
61630,10387,1400000US36081118900,"Census Tract 1189, Queens County, New York"
39605,10428,1400000US36081119100,"Census Tract 1191, Queens County, New York"
52000,15600,1400000US36081119300,"Census Tract 1193, Queens County, New York"
84279,23656,1400000US36081119500,"Census Tract 1195, Queens County, New York"
61522,15959,1400000US36081119900,"Census Tract 1199, Queens County, New York"
61806,22238,1400000US36081120100,"Census Tract 1201, Queens County, New York"
60179,19953,1400000US36081120300,"Census Tract 1203, Queens County, New York"
24826,9281,1400000US36081120500,"Census Tract 1205, Queens County, New York"
81250,17048,1400000US36081120700,"Census Tract 1207, Queens County, New York"
-,**,1400000US36081121100,"Census Tract 1211, Queens County, New York"
79297,27622,1400000US36081121500,"Census Tract 1215, Queens County, New York"
69317,8737,1400000US36081122300,"Census Tract 1223, Queens County, New York"
67811,6742,1400000US36081122701,"Census Tract 1227.01, Queens County, New York"
25473,8554,1400000US36081122702,"Census Tract 1227.02, Queens County, New York"
72446,21863,1400000US36081124100,"Census Tract 1241, Queens County, New York"
97500,42101,1400000US36081124700,"Census Tract 1247, Queens County, New York"
61513,11038,1400000US36081125700,"Census Tract 1257, Queens County, New York"
71250,23359,1400000US36081126500,"Census Tract 1265, Queens County, New York"
76250,14863,1400000US36081126700,"Census Tract 1267, Queens County, New York"
143281,40270,1400000US36081127700,"Census Tract 1277, Queens County, New York"
-,**,1400000US36081128300,"Census Tract 1283, Queens County, New York"
118824,15097,1400000US36081129102,"Census Tract 1291.02, Queens County, New York"
61434,8455,1400000US36081129103,"Census Tract 1291.03, Queens County, New York"
81875,16048,1400000US36081129104,"Census Tract 1291.04, Queens County, New York"
87404,21984,1400000US36081130100,"Census Tract 1301, Queens County, New York"
97663,17198,1400000US36081133300,"Census Tract 1333, Queens County, New York"
117407,22370,1400000US36081133900,"Census Tract 1339, Queens County, New York"
90000,25367,1400000US36081134100,"Census Tract 1341, Queens County, New York"
68485,10108,1400000US36081134700,"Census Tract 1347, Queens County, New York"
89116,19902,1400000US36081136700,"Census Tract 1367, Queens County, New York"
72719,9850,1400000US36081137700,"Census Tract 1377, Queens County, New York"
102926,23547,1400000US36081138501,"Census Tract 1385.01, Queens County, New York"
-,**,1400000US36081138502,"Census Tract 1385.02, Queens County, New York"
106583,16396,1400000US36081139900,"Census Tract 1399, Queens County, New York"
80457,8027,1400000US36081140300,"Census Tract 1403, Queens County, New York"
85000,17011,1400000US36081140901,"Census Tract 1409.01, Queens County, New York"
91042,28595,1400000US36081140902,"Census Tract 1409.02, Queens County, New York"
73182,16513,1400000US36081141700,"Census Tract 1417, Queens County, New York"
84750,14089,1400000US36081142900,"Census Tract 1429, Queens County, New York"
95472,9686,1400000US36081143500,"Census Tract 1435, Queens County, New York"
108614,18043,1400000US36081144100,"Census Tract 1441, Queens County, New York"
84659,19854,1400000US36081144700,"Census Tract 1447, Queens County, New York"
71111,5159,1400000US36081145101,"Census Tract 1451.01, Queens County, New York"
93000,15476,1400000US36081145102,"Census Tract 1451.02, Queens County, New York"
77868,16951,1400000US36081145900,"Census Tract 1459, Queens County, New York"
71899,17039,1400000US36081146300,"Census Tract 1463, Queens County, New York"
88412,5888,1400000US36081146700,"Census Tract 1467, Queens County, New York"
85741,10943,1400000US36081147100,"Census Tract 1471, Queens County, New York"
89286,14341,1400000US36081147900,"Census Tract 1479, Queens County, New York"
115714,28741,1400000US36081148300,"Census Tract 1483, Queens County, New York"
146071,18128,1400000US36081150701,"Census Tract 1507.01, Queens County, New York"
101250,16876,1400000US36081150702,"Census Tract 1507.02, Queens County, New York"
93819,20181,1400000US36081152901,"Census Tract 1529.01, Queens County, New York"
75702,15671,1400000US36081152902,"Census Tract 1529.02, Queens County, New York"
55313,30916,1400000US36081155101,"Census Tract 1551.01, Queens County, New York"
92739,10900,1400000US36081155102,"Census Tract 1551.02, Queens County, New York"
57750,18830,1400000US36081156700,"Census Tract 1567, Queens County, New York"
97629,10046,1400000US36081157101,"Census Tract 1571.01, Queens County, New York"
97500,21822,1400000US36081157102,"Census Tract 1571.02, Queens County, New York"
102725,7264,1400000US36081157901,"Census Tract 1579.01, Queens County, New York"
110000,23743,1400000US36081157902,"Census Tract 1579.02, Queens County, New York"
82978,16082,1400000US36081157903,"Census Tract 1579.03, Queens County, New York"
117813,22050,1400000US36081161700,"Census Tract 1617, Queens County, New York"
76655,15649,1400000US36081162100,"Census Tract 1621, Queens County, New York"
-,**,1400000US36081990100,"Census Tract 9901, Queens County, New York"
86477,13121,1400000US36085000300,"Census Tract 3, Richmond County, New York"
66563,20076,1400000US36085000600,"Census Tract 6, Richmond County, New York"
37952,19971,1400000US36085000700,"Census Tract 7, Richmond County, New York"
78986,12780,1400000US36085000800,"Census Tract 8, Richmond County, New York"
50543,20260,1400000US36085000900,"Census Tract 9, Richmond County, New York"
48082,11509,1400000US36085001100,"Census Tract 11, Richmond County, New York"
42431,16437,1400000US36085001700,"Census Tract 17, Richmond County, New York"
