boro_ctcode,asthma_rate,med_income_10thou,wghtd_avg_mmpy,prox_score
4048200,9.5,7.0978,16,4.095
1000900,7.5,20.675,35.602,4.3500000000000005
3021900,10.8,7.244,25.0932,3.203
1002602,8.2,7.6028,49.5,0
4068700,7.8,6.0855,42.87669999999999,4.3260000000000005
4035100,8.1,4.692,33.7,3.464
2013000,9.4,10.6346,26.5,4.371
3065400,8.9,9.725,14.9,1.134
2041800,12.5,3.9712,17.8,3.9449999999999994
1011401,7.7,25,54.747,3.776
4061301,9.1,7.386,19.6,2.824
1009800,7.9,12.9167,67.5,4.723
4008500,8.9,4.8203,16.7,3.3680000000000003
4044400,10.7,5.032,16,4.352
3088600,12.6,3.5196,21.8,2.129
2025200,10,7.75,13,3.2659999999999996
4054000,11.7,6.9191,30.1,2.677
3008800,8.3,6.4091,32,4.2139999999999995
3117201,9.9,6.275,20,1.1320000000000001
3033700,10.7,5.4006,23.383,0.27699999999999997
3013700,8.8,11.6438,24.8,2.59
3061002,8.8,7.6378,19.7842,0
1010400,7.8,12.5882,28.3,1.408
2015900,11.3,1.64,16.6,4.755
1006600,8.9,8.0797,67.5,4.723
2024000,10.8,3.9688,13.5757,4.382
3024000,11.1,3.9034,25.8,0
2042300,10,3.8802,25,2.142
3045400,9.2,6.6364,25.8,4.467999999999999
4088901,7.7,4.8526,19.5,3.604
3025902,13.5,1.8167,21.7,3.957
3003300,8.8,13.625,42.5,4.62
1017200,9.6,3.3601,59.6,4.757
4046300,8,5.8621,36.2,2.091
4052000,12,7.6576,16,0.114
3019000,8.8,5.0875,17.8,1.403
4000100,7.3,15.0421,41.0178,3.6399999999999997
1005502,8.1,12.6332,38.2113,4.676
4062900,9.4,8.0573,19.6,4.741
3028502,12.9,2.3899,21.7,4.210999999999999
2018400,9.8,7.9191,26.5,3.643
4016400,11.3,7.9938,31.4,0.069
1003800,8.4,6.7036,49.5,4.734999999999999
2034000,11.3,5.2772,14.416,2.728
2008900,10.4,2.8642,16.6,4.5120000000000005
4116300,8,3.6261,19.5,3.3080000000000003
3017200,8.9,8.2869,17.8,2.256
3013500,8.3,15.6027,24.8,2.585
3030200,8.2,6.5,17.9648,3.2119999999999997
3093400,11.8,7.2727,21.8,2.827
3021400,10,5.7875,25.861199999999997,0.756
3038600,8.9,8.3594,21.9256,3.529
3025000,8.4,5.3186,18.008,3.629
4133900,7.7,11.7407,34.3,2.5959999999999996
4005900,8.5,8.2208,16.7,3.721
3040100,10.7,5.5625,16.2174,3.411
1013300,7.9,8.1239,48.67960000000001,4.587
2033201,9.7,4.7529,12.831,3.987
2028100,9.7,6.7933,15.4,4.483
3043600,9.2,5.7901,17.8,3.993
2044800,12.1,9.6875,17.8,2.129
3058000,8.9,6.1184,22.2,3.96
4107201,9.4,8.6055,6.7863999999999995,3.018
1013500,8.3,7.6489,48.6026,4.665
1025100,9.8,4.2157,45.9,4.414
4084900,7.9,3.3088,19.5,4.255
4080301,7.8,5.8298,19.5,4.231
3035100,12.6,4.4624,23.1552,4.029
4056700,8.6,9.697,19.6,3.761
3000700,7.9,16.0272,42.4469,4.172000000000001
3027100,11.8,5.6136,21.7136,4.19
3000100,8.5,9.625,42.5,4.644
3066200,8.8,8.849,14.9,4.324
1014601,8.2,13.9952,54.8,4.857
3072800,11.3,8.0082,14.9,4.271
2030200,11.3,5.4087,25.2545,1.146
2036501,12.4,2.7304,32.5,4.755
3019200,9.2,4.2828,25.5558,1.306
4029400,11.7,7.8199,16,3.828
4012602,9.3,5.4899,19.5,2.121
4059000,11.7,7.575,30.1,1.58
2029600,8.7,5.425,13,3.839
3015200,8.7,9.265,26.2,3.752
3100600,11.4,7.7241,14.9,0
3031400,9.1,8.0439,19.272999999999996,2.098
2040502,10.9,2.967,25,3.293
4078800,11.4,9.3807,16,3.273
3056300,8.8,9.0948,23.9,4.165
3044200,9.2,7.6046,25.796400000000002,2.603
1007000,7.9,10.947,67.5,4.78
2021302,11.7,2.5512,32.3,4.261
4014300,8.8,7.0197,16.7,3.912
2013800,10.2,6.7705,26.5,3.582
4144700,8.3,8.4659,30.2,3.0100000000000002
4068000,11.7,10.1458,30.1,3.0310000000000006
1020000,10.1,7.2833,29.490599999999997,3.426
2037100,11.8,2.2685,32.5,2.894
3042100,9.8,5.1341,16.2,3.6599999999999997
2007000,10.8,5.05,22.9,3.069
4099705,7.7,10.9219,19.501900000000003,2.7489999999999997
1018700,8.1,13.6146,46.3,2.8649999999999998
2016500,12.3,2.6739,16.6616,4.678
4019600,11.9,7.1548,16,0.061000000000000006
3049300,10.2,2.8287,23.9,1.068
2038500,11.7,2.6509,32.5,4.24
1008300,8.6,8.0221,48.679,4.75
4010600,10.2,6.6094,27.711,0
4076902,7.7,6.5,42.9,4.4719999999999995
3006000,8.8,10.0324,26.2,0.073
3080800,11.9,1.1167,21.7004,1.1229999999999998
4120700,7.9,8.125,19.5,0
2022703,9.9,6.0938,32.3,3.991
3036501,12.9,4.6538,24.9,4.446000000000001
2043000,12.7,6.3324,17.8,2.797
2045101,9.4,8.1094,17.8,4.074
5000900,10.7,5.0543,10.7,2.304
2022404,10.1,5.3346,13,3.9690000000000003
4003800,9,7.1111,19.5,3.626
3011800,8.5,5.4236,28.705199999999998,2.753
3099200,11.7,8.9423,14.9,0.44099999999999995
4047800,9.3,6.9965,30.5485,3.6000000000000005
4060100,9.4,6.9052,19.6,2.1430000000000002
4025900,7.9,7.0337,41.1,3.628
3011600,8.5,4.064,25.8,0
3089800,12.2,5.2206,24.9,0
2024700,11.8,4.9107,34.6,4.58
1023501,10.7,5.9405,40.84,3.694
4009100,8.5,7.1767,16.7,1.6059999999999999
4043900,8.8,3.5771,36.2,3.752
1021900,11.2,1.9907,43.7,4.02
2005001,11.8,2.7009,22.9,3.956
3087800,13.2,4.3721,21.7583,4.1339999999999995
2040304,10.7,2.5897,25,3.6100000000000003
3025500,12.9,2.1865,21.7,4.3660000000000005
4049900,7.5,6.1534,33.2452,4.007000000000001
3008000,8.6,6.4225,32,2.7350000000000003
4053100,9.1,6.3447,19.6,2.9850000000000003
4026000,12.2,6.2585,16,1.8570000000000002
3103400,12.7,2.5691,10.877,0.035
4054800,9.1,7.4167,30.1,2.122
2007500,11.4,3.0706,27.9,3.231
5029102,9.5,8.375,11.1,2.238
1011700,7.7,15.9671,48.651300000000006,4.944
1031703,7.6,25,34.5,3.7400000000000007
5015603,9.3,9.0106,6.2748,3.334
2008300,10.9,3.2167,16.6,3.925
4040500,8.8,6.0833,35.0825,3.1319999999999997
3062000,8.7,12.35,22.2,0
3044900,10.9,2.2102,23.876099999999997,3.7849999999999993
1003002,8.6,6.375,49.5,2.9119999999999995
2023703,11,3.0109,34.6,3.171
3020300,9.2,12.3229,25.1,3.896
1010900,6.9,16.775,28.3,3.8710000000000004
2012102,12,2.3244,16.6,4.857
1015100,8.9,7.7547,46.467299999999994,2.753
1018400,10.8,2.2738,59.6,3.7489999999999997
3048100,8.7,9.1528,23.9,4.777
4017200,11.3,7.0804,31.4,1.3439999999999999
3031900,11.6,5.5357,21.7,4.203
1023802,8.6,10.8889,54.6356,0.146
3004900,8.4,13.4706,24.8,4.546
1005000,7.9,13.0938,51.802,4.3309999999999995
3112800,12.1,3.5398,20,3.965
4071900,9.1,4.5924,42.9,3.377
3055200,9,7.4395,22.2,3.528
5027702,9,7.5022,11.1,2.519
4015400,9.7,7.5118,19.5,1.01
2034400,11.5,6.3017,13.897599999999999,3.936
4015802,10.9,8.5494,31.4,0
1021600,10.5,7.0399,29.341199999999997,4.089
2019400,9.6,5.4167,26.4699,3.9
3074600,9.6,8.5417,15.746400000000001,4.484000000000001
4052500,9.1,7.3333,19.6,1.085
5012200,9,8.1613,11.1,3.041
4013600,8.4,7.6538,19.5,3.7389999999999994
1003601,8.7,4.65,49.5,4.888
4118100,8,6.6711,30.2,3.87
3032700,11.3,5.5795,21.7,4.646
2016900,12.4,3.0221,12.4,4.396000000000001
4062500,9.1,8.6607,19.6,4.308999999999999
3052700,9,6.4167,23.9,4.579
4045900,7.5,7.4375,36.2,2.314
3040500,10.5,6.3438,16.2212,3.584
4058000,11.4,8.7986,30.1,1.196
1016001,7.8,25,54.8,3.215
3095000,12.1,7.9345,14.9,4.201
2015200,9.3,7.3929,26.5,4.483
1016900,8.1,12.825,46.253699999999995,4.711
3039000,9.7,7.0114,22.2,1.987
4150702,8.2,10.125,30.2,2.3369999999999997
3079400,12.2,4.325,20.8294,4.196
5024700,10,6.4297,10.7,4.33
1013900,7.9,10.1941,48.67960000000001,4.788
4023600,7.9,6.9046,25.7173,3.8120000000000003
4109900,8,6.7031,30.2,3.415
3054500,11.8,2.3555,23.918599999999998,4.138
2027402,10.2,8.8654,26.394,0.002
3043800,9.7,4.6167,24.4772,3.0390000000000006
3114202,9.9,6.75,20,0
3049600,8.4,7.7115,25.8,4.205
4137700,7.4,7.2719,30.2,1.578
4006300,8.2,8.7719,16.7,1.4440000000000002
3043200,8.7,6.3063,17.8,2.6839999999999997
5013201,9.1,10.25,6.3,3.484
1012900,7.5,9.9798,48.553900000000006,4.544
3023300,11.4,5.7721,21.7,4.532
1012100,8.1,6.2209,48.67960000000001,4.689
3035500,12.3,5.1875,21.7001,4.5569999999999995
2009800,9.8,6.8487,22.9,4.069
3002000,9.2,4.5511,32,4.145
3029000,9,4.4318,17.8,4.004
3052300,8.9,6.995,23.9,4.788
2014701,13.5,1.7013,12.4,4.444
2028900,9.2,5.2754,15.4,2.723
3033300,11,4.9444,21.7,2.999
4071100,7.7,9.5368,42.9,1.6929999999999998
3041100,10.6,3.8214,16.2,4.473
3095400,12.3,7.8386,14.9,3.289
1014802,8.1,13.7679,54.8,4.805
3083000,11.9,5.2083,21.8,2.353
3072000,11.9,7.8214,14.9,4.38
4059400,11.4,13.05,30.1,0
3039400,10,4.6198,22.2,4.092
4094202,10.7,4.4013,6.7932,3.6229999999999993
3056900,9,12.8036,23.9,2.109
2006400,11,3.8415,22.9,3.5470000000000006
3059100,9,10.8447,23.9,3.3539999999999996
3057600,8.3,8.0625,22.2,3.96
3067600,11.3,8.6129,14.9,4.439
5017600,9,12.5139,6.3,2.7729999999999997
4012301,8.7,9.6086,16.7,4.253
4001600,8.3,8.3816,19.5,2.418
2002702,11.8,1.3097,27.9,4.233
