year,uniqueid,data_value,low_confidence_limit,high_confidence_limit,populationcount,geolocation,tractfips,boro_code,boro,tract_code
2017,3651000-36047097000,11.4,10.7,12.2,2105,"
,  
(40.6472600499, -73.9073530138)",36047097000,047,Brooklyn,097000
2017,3651000-36047061200,9.1,8.6,9.8,1076,"
,  
(40.5810890785, -73.9493472965)",36047061200,047,Brooklyn,061200
2017,3651000-36081157903,8.2,7.8,8.7,3944,"
,  
(40.7338257904, -73.7075323031)",36081157903,081,Queens,157903
2017,3651000-36081028000,11.7,11,12.5,1551,"
,  
(40.6883062104, -73.7797202768)",36081028000,081,Queens,028000
2017,3651000-36005029500,9,8.6,9.6,4240,"
,  
(40.8848984163, -73.9085645491)",36005029500,005,Bronx,029500
2017,3651000-36047101200,11.4,10.6,12.2,1932,"
,  
(40.6397265231, -73.8936676939)",36047101200,047,Brooklyn,101200
2017,3651000-36047056100,8.6,8.1,9.4,3295,"
,  
(40.726411752, -73.956602236)",36047056100,047,Brooklyn,056100
2017,3651000-36005044901,9.7,9.1,10.3,1818,"
,  
(40.8974998885, -73.8733942789)",36005044901,005,Bronx,044901
2017,3651000-36047057800,9.3,8.7,9.9,3176,"
,  
(40.5994398585, -73.9515126781)",36047057800,047,Brooklyn,057800
2017,3651000-36047028200,8.7,8.2,9.3,2943,"
,  
(40.5996715517, -74.0052077253)",36047028200,047,Brooklyn,028200
2017,3651000-36081047000,9.8,9.5,10.3,3247,"
,  
(40.7112968228, -73.7772983189)",36081047000,081,Queens,047000
2017,3651000-36047119600,10.5,10,11.1,5403,"
,  
(40.6758980222, -73.8731663043)",36047119600,047,Brooklyn,119600
2017,3651000-36085013301,13.8,12.8,14.8,1633,"
,  
(40.6355983972, -74.1189102933)",36085013301,085,Staten Island,013301
2017,3651000-36061009100,8.1,7.7,8.5,6304,"
,  
(40.7447178197, -73.9951958972)",36061009100,061,Manhattan,009100
2017,3651000-36047024300,10.9,10.2,11.6,3786,"
,  
(40.6874555488, -73.9528559693)",36047024300,047,Brooklyn,024300
2017,3651000-36081046500,7.9,7.2,8.5,4247,"
,  
(40.7469665315, -73.8702981027)",36081046500,081,Queens,046500
2017,3651000-36061009600,6.9,6.7,7.2,155,"
,  
(40.7563747795, -73.980886076)",36061009600,061,Manhattan,009600
2017,3651000-36047060600,9,8.5,9.7,2555,"
,  
(40.5864510702, -73.956168393)",36047060600,047,Brooklyn,060600
2017,3651000-36061017402,10.7,10,11.4,2093,"
,  
(40.7968025761, -73.9471624388)",36061017402,061,Manhattan,017402
2017,3651000-36085011401,10.8,10.4,11.3,3067,"
,  
(40.5857439441, -74.0990982043)",36085011401,085,Staten Island,011401
2017,3651000-36061021303,10.3,9.7,11,5619,"
,  
(40.8145587797, -73.9531391192)",36061021303,061,Manhattan,021303
2017,3651000-36085019800,9.5,8.9,10.2,6300,"
,  
(40.5133618273, -74.2016400996)",36085019800,085,Staten Island,019800
2017,3651000-36081063500,9.2,8.7,9.9,2513,"
,  
(40.7047418151, -73.8669633132)",36081063500,081,Queens,063500
2017,3651000-36061019200,12,11.2,12.8,3584,"
,  
(40.7994073041, -73.9293818874)",36061019200,061,Manhattan,019200
2017,3651000-36005039800,12.7,12,13.6,3090,"
,  
(40.8826970151, -73.8534698213)",36005039800,005,Bronx,039800
2017,3651000-36047042500,8.1,7.5,8.8,3042,"
,  
(40.7014484685, -73.9309587084)",36047042500,047,Brooklyn,042500
2017,3651000-36005036100,12,11.2,12.8,6019,"
,  
(40.8422924592, -73.8795815331)",36005036100,005,Bronx,036100
2017,3651000-36081118700,8,7.5,8.6,2521,"
,  
(40.7596320869, -73.812880162)",36081118700,081,Queens,118700
2017,3651000-36005007300,11.9,11.1,12.8,3893,"
,  
(40.8146752209, -73.9093890184)",36005007300,005,Bronx,007300
2017,3651000-36081050600,11.8,10.9,12.7,1553,"
,  
(40.7057903431, -73.7596707169)",36081050600,081,Queens,050600
2017,3651000-36047013000,9.5,9,10.1,4792,"
,  
(40.6325873396, -74.0213843099)",36047013000,047,Brooklyn,013000
2017,3651000-36047026700,11.2,10.6,11.8,3920,"
,  
(40.6839731413, -73.9440381993)",36047026700,047,Brooklyn,026700
2017,3651000-36005033600,11.5,11,12.1,6188,"
,  
(40.8684896115, -73.8688853003)",36005033600,005,Bronx,033600
2017,3651000-36081077902,8.6,8.1,9.3,5263,"
,  
(40.7252799082, -73.8248477766)",36081077902,081,Queens,077902
2017,3651000-36047091800,12.1,11.4,12.9,2804,"
,  
(40.6616527224, -73.9045855403)",36047091800,047,Brooklyn,091800
2017,3651000-36005020502,11.6,11.1,12.3,1764,"
,  
(40.8513528481, -73.9194602202)",36005020502,005,Bronx,020502
2017,3651000-36061003200,8.1,7.7,8.5,8234,"
,  
(40.7255579525, -73.9837166364)",36061003200,061,Manhattan,003200
2017,3651000-36081021200,10,9.5,10.5,2754,"
,  
(40.7009206471, -73.8115040837)",36081021200,081,Queens,021200
2017,3651000-36061016002,7.8,7.4,8.4,3131,"
,  
(40.7878787221, -73.9536852921)",36061016002,061,Manhattan,016002
2017,3651000-36081027100,7.8,7.5,8.3,8726,"
,  
(40.7452120801, -73.8794867073)",36081027100,081,Queens,027100
2017,3651000-36081101002,9.7,9.1,10.4,4138,"
,  
(40.5986307305, -73.7413532202)",36081101002,081,Queens,101002
2017,3651000-36061023700,10.2,9.6,10.9,6811,"
,  
(40.8328958403, -73.9514406077)",36061023700,061,Manhattan,023700
2017,3651000-36047037500,12.1,11.3,12.9,2910,"
,  
(40.6876200011, -73.9215167687)",36047037500,047,Brooklyn,037500
2017,3651000-36061023400,11.2,10.4,12,4465,"
,  
(40.8237336589, -73.9386672483)",36061023400,061,Manhattan,023400
2017,3651000-36085024402,9.2,8.6,9.9,4259,"
,  
(40.4996219104, -74.2388407452)",36085024402,085,Staten Island,024402
2017,3651000-36081009600,9.7,9.4,9.9,3135,"
,  
(40.6809137777, -73.8322684112)",36081009600,081,Queens,009600
2017,3651000-36061009700,8.4,8,8.9,5224,"
,  
(40.749660387, -73.9990420137)",36061009700,061,Manhattan,009700
2017,3651000-36081054700,8.4,7.8,9,4643,"
,  
(40.7036335261, -73.9097208059)",36081054700,081,Queens,054700
2017,3651000-36081026300,7.2,6.8,7.7,6220,"
,  
(40.7457245864, -73.8970941058)",36081026300,081,Queens,026300
2017,3651000-36047043700,10.4,9.9,10.9,5240,"
,  
(40.6932404623, -73.9084406721)",36047043700,047,Brooklyn,043700
2017,3651000-36047058600,8.2,7.7,8.7,2519,"
,  
(40.5945637619, -73.9546136907)",36047058600,047,Brooklyn,058600
2017,3651000-36061013200,8.2,8,8.7,10590,"
,  
(40.7692456807, -73.9502654923)",36061013200,061,Manhattan,013200
2017,3651000-36061013400,8.3,8,8.7,11174,"
,  
(40.7717017275, -73.9561657853)",36061013400,061,Manhattan,013400
2017,3651000-36081076901,7.7,7.4,8.1,4056,"
,  
(40.7164439334, -73.8375544641)",36081076901,081,Queens,076901
2017,3651000-36047020700,9.1,8.7,9.8,4310,"
,  
(40.6749426114, -73.9666235679)",36047020700,047,Brooklyn,020700
2017,3651000-36005025700,10.1,9.4,10.9,1912,"
,  
(40.8599935044, -73.9147823505)",36005025700,005,Bronx,025700
2017,3651000-36061011600,7.9,7.6,8.3,3543,"
,  
(40.7628183444, -73.9550305092)",36061011600,061,Manhattan,011600
2017,3651000-36081042400,11,10.5,11.6,2161,"
,  
(40.6953881052, -73.7722607568)",36081042400,081,Queens,042400
2017,3651000-36081059600,10.9,10.2,11.6,1304,"
,  
(40.6971372249, -73.7370564823)",36081059600,081,Queens,059600
2017,3651000-36081040900,9.4,8.5,10.2,5094,"
,  
(40.7496701076, -73.8675918378)",36081040900,081,Queens,040900
2017,3651000-36047019300,10.9,10.2,11.8,5628,"
,  
(40.691279541, -73.9626407452)",36047019300,047,Brooklyn,019300
2017,3651000-36061028300,8.5,8,9.1,7627,"
,  
(40.8588309256, -73.9289235782)",36061028300,061,Manhattan,028300
2017,3651000-36061024900,9.4,8.7,10.1,1101,"
,  
(40.8391262709, -73.9364494372)",36061024900,061,Manhattan,024900
2017,3651000-36085000300,8.7,8.4,9.2,1927,"
,  
(40.6444095217, -74.0659624874)",36085000300,085,Staten Island,000300
2017,3651000-36047020200,9,8.4,9.7,1874,"
,  
(40.6220200173, -74.0110214376)",36047020200,047,Brooklyn,020200
2017,3651000-36005030701,8.7,8.4,9.1,5378,"
,  
(40.8931977376, -73.9105903072)",36005030701,005,Bronx,030701
2017,3651000-36005006500,11.1,10.4,11.9,5337,"
,  
(40.8173916869, -73.9216557381)",36005006500,005,Bronx,006500
2017,3651000-36081059300,8.9,8.5,9.4,3881,"
,  
(40.7102080385, -73.902650801)",36081059300,081,Queens,059300
2017,3651000-36047107800,11.7,11,12.5,3849,"
,  
(40.6588416521, -73.8759586817)",36047107800,047,Brooklyn,107800
2017,3651000-36047079801,10.7,10.2,11.4,3037,"
,  
(40.6600108901, -73.9587185789)",36047079801,047,Brooklyn,079801
2017,3651000-36081038100,9.3,8.6,10.1,6808,"
,  
(40.7560930669, -73.8577230299)",36081038100,081,Queens,038100
2017,3651000-36061014801,7.9,7.6,8.4,2863,"
,  
(40.7788416129, -73.9560743335)",36061014801,061,Manhattan,014801
2017,3651000-36047056800,8.9,8.3,9.5,1314,"
,  
(40.6026716868, -73.9378184999)",36047056800,047,Brooklyn,056800
2017,3651000-36047039500,9.8,9.3,10.4,3380,"
,  
(40.6929683287, -73.9247375679)",36047039500,047,Brooklyn,039500
2017,3651000-36081013200,8.8,8.5,9.2,1772,"
,  
(40.7013006454, -73.8343929228)",36081013200,081,Queens,013200
2017,3651000-36047004700,8.4,8,8.8,1445,"
,  
(40.6884833244, -74.0021453833)",36047004700,047,Brooklyn,004700
2017,3651000-36061019702,9.9,9.4,10.5,2090,"
,  
(40.8021890135, -73.9579878547)",36061019702,061,Manhattan,019702
2017,3651000-36047042000,9.6,9,10.2,1896,"
,  
(40.6092377508, -73.9643321627)",36047042000,047,Brooklyn,042000
2017,3651000-36005002701,12.4,11.6,13.3,3113,"
,  
(40.8050513725, -73.916329263)",36005002701,005,Bronx,002701
2017,3651000-36005040501,10.7,10,11.4,4397,"
,  
(40.8671472492, -73.8908964819)",36005040501,005,Bronx,040501
2017,3651000-36081085500,7.5,7.1,7.9,6649,"
,  
(40.7596421233, -73.8236352527)",36081085500,081,Queens,085500
2017,3651000-36081051800,12.2,11.3,13.2,1931,"
,  
(40.701838186, -73.7520094175)",36081051800,081,Queens,051800
2017,3651000-36081014700,8.7,8.3,9.3,3054,"
,  
(40.762997607, -73.9107521842)",36081014700,081,Queens,014700
2017,3651000-36081030902,7.9,7.6,8.2,7992,"
,  
(40.7580679538, -73.8961252052)",36081030902,081,Queens,030902
2017,3651000-36047015700,8.2,7.9,8.6,4135,"
,  
(40.6730523717, -73.9764165516)",36047015700,047,Brooklyn,015700
2017,3651000-36081067100,8.7,8.1,9.3,2100,"
,  
(40.7244751694, -73.8781024386)",36081067100,081,Queens,067100
2017,3651000-36047076000,9.3,8.8,9.8,2776,"
,  
(40.6213569384, -73.9547885117)",36047076000,047,Brooklyn,076000
2017,3651000-36047034300,13.3,12.3,14.4,5281,"
,  
(40.67350302, -73.9388376892)",36047034300,047,Brooklyn,034300
2017,3651000-36005037000,12.8,12,13.8,2303,"
,  
(40.8730920805, -73.8590214173)",36005037000,005,Bronx,037000
2017,3651000-36081145900,8.5,8,9,2772,"
,  
(40.754220865, -73.7919632786)",36081145900,081,Queens,145900
2017,3651000-36081065702,9.1,8.6,9.7,1675,"
,  
(40.7133302359, -73.8829483613)",36081065702,081,Queens,065702
2017,3651000-36047038500,11.5,10.7,12.5,3422,"
,  
(40.687455351, -73.9267891327)",36047038500,047,Brooklyn,038500
2017,3651000-36005008700,11,10.2,11.8,5466,"
,  
(40.819671989, -73.8972846991)",36005008700,005,Bronx,008700
2017,3651000-36085015602,9,8.6,9.6,3320,"
,  
(40.5360200053, -74.1618035992)",36085015602,085,Staten Island,015602
2017,3651000-36047032600,11.8,11.1,12.5,6948,"
,  
(40.5765298639, -73.9882137684)",36047032600,047,Brooklyn,032600
2017,3651000-36047005900,8.9,8.4,9.5,1384,"
,  
(40.6793999943, -74.0060998917)",36047005900,047,Brooklyn,005900
2017,3651000-36005038800,12.5,11.7,13.5,2606,"
,  
(40.879598192, -73.8553665213)",36005038800,005,Bronx,038800
2017,3651000-36047017100,8.3,7.9,8.7,3749,"
,  
(40.6569654454, -73.9768591712)",36047017100,047,Brooklyn,017100
2017,3651000-36047082400,12.2,11.5,13.1,4730,"
,  
(40.6488473378, -73.9493579749)",36047082400,047,Brooklyn,082400
2017,3651000-36081117500,7.5,7.2,8,4990,"
,  
(40.7614727409, -73.7964229996)",36081117500,081,Queens,117500
2017,3651000-36081048100,7.7,7.3,8.2,6781,"
,  
(40.7422199604, -73.8850521253)",36081048100,081,Queens,048100
2017,3651000-36005022702,10.8,10.1,11.5,1699,"
,  
(40.8444740747, -73.9132422701)",36005022702,005,Bronx,022702
2017,3651000-36047056200,9,8.4,9.9,1654,"
,  
(40.6045181149, -73.9475033657)",36047056200,047,Brooklyn,056200
2017,3651000-36047030100,12.2,11.4,13.2,2750,"
,  
(40.6776215671, -73.9162280695)",36047030100,047,Brooklyn,030100
2017,3651000-36081034700,8.7,8.2,9.2,3268,"
,  
(40.7669013834, -73.8786315319)",36081034700,081,Queens,034700
2017,3651000-36047085000,11.6,10.9,12.4,1374,"
,  
(40.6457433912, -73.9323159922)",36047085000,047,Brooklyn,085000
2017,3651000-36005012901,11.8,10.9,12.6,4015,"
,  
(40.8226293934, -73.898733956)",36005012901,005,Bronx,012901
2017,3651000-36005003500,11.3,10.6,12.1,3761,"
,  
(40.8109651156, -73.9086695866)",36005003500,005,Bronx,003500
2017,3651000-36081061200,10.6,10,11.2,1597,"
,  
(40.6882912093, -73.7367254642)",36081061200,081,Queens,061200
2017,3651000-36081103202,10.6,10,11.3,6197,"
,  
(40.6066405269, -73.7475181543)",36081103202,081,Queens,103202
2017,3651000-36061001200,8.5,8,9,3397,"
,  
(40.7159065819, -73.9820940163)",36061001200,061,Manhattan,001200
2017,3651000-36081064500,8.1,7.7,8.5,1979,"
,  
(40.7091346481, -73.8522355018)",36081064500,081,Queens,064500
2017,3651000-36085011202,9.5,8.9,10.2,6428,"
,  
(40.5698655217, -74.0946354148)",36085011202,085,Staten Island,011202
2017,3651000-36005025500,10.3,9.8,10.7,6529,"
,  
(40.8605390882, -73.9089560472)",36005025500,005,Bronx,025500
2017,3651000-36081049700,8,7.5,8.4,3021,"
,  
(40.7317254495, -73.8903675477)",36081049700,081,Queens,049700
2017,3651000-36081136700,7.6,7.1,8,5879,"
,  
(40.7441935338, -73.7603455757)",36081136700,081,Queens,136700
2017,3651000-36005027401,9.5,8.9,10.1,4785,"
,  
(40.8404247109, -73.8226411751)",36005027401,005,Bronx,027401
2017,3651000-36081044302,8.1,7.7,8.5,5223,"
,  
(40.7398123272, -73.8640627859)",36081044302,081,Queens,044302
2017,3651000-36047035000,9.8,9.2,10.6,3296,"
,  
(40.5775689448, -73.9789089129)",36047035000,047,Brooklyn,035000
2017,3651000-36047011400,10.3,9.7,11,3976,"
,  
(40.6394233034, -73.9992117475)",36047011400,047,Brooklyn,011400
2017,3651000-36047008500,13.2,12.4,14.1,6956,"
,  
(40.6758571324, -74.0064742555)",36047008500,047,Brooklyn,008500
2017,3651000-36047060800,9,8.6,9.6,3574,"
,  
(40.5839325274, -73.9492143859)",36047060800,047,Brooklyn,060800
2017,3651000-36047027000,8.9,8.5,9.5,2449,"
,  
(40.6058611349, -73.989985065)",36047027000,047,Brooklyn,027000
2017,3651000-36047000501,9,8.5,9.7,4247,"
,  
(40.695814302, -73.9947006694)",36047000501,047,Brooklyn,000501
2017,3651000-36047117601,9.5,8.9,10.1,2750,"
,  
(40.6847797905, -73.8768792057)",36047117601,047,Brooklyn,117601
2017,3651000-36047015100,8.4,7.9,9.1,3578,"
,  
(40.6656889922, -73.9825855631)",36047015100,047,Brooklyn,015100
2017,3651000-36061006500,8.3,7.9,8.9,6202,"
,  
(40.7299684986, -73.9995773318)",36061006500,061,Manhattan,006500
2017,3651000-36081056100,7.6,7.3,7.8,73,"
,  
(40.6931402741, -73.8855454286)",36081056100,081,Queens,056100
2017,3651000-36005015800,9.5,9,10.1,1206,"
,  
(40.8248596161, -73.8186210354)",36005015800,005,Bronx,015800
2017,3651000-36047072600,11.4,10.9,12,2093,"
,  
(40.6324139068, -73.9338761765)",36047072600,047,Brooklyn,072600
2017,3651000-36047096200,11.8,11,12.7,1717,"
,  
(40.6450235658, -73.910513723)",36047096200,047,Brooklyn,096200
2017,3651000-36047028501,9.3,8.5,10,428,"
,  
(40.69942657, -73.9420906922)",36047028501,047,Brooklyn,028501
2017,3651000-36005044400,12.1,11.3,13,3878,"
,  
(40.8995004597, -73.8437344144)",36005044400,005,Bronx,044400
2017,3651000-36005036502,11.8,11,12.6,2423,"
,  
(40.8423825129, -73.8878235657)",36005036502,005,Bronx,036502
2017,3651000-36047023800,10.9,9.9,12,4590,"
,  
(40.6305111839, -73.9914376877)",36047023800,047,Brooklyn,023800
2017,3651000-36047025901,10.5,9.7,11.2,2010,"
,  
(40.6949675142, -73.9462240115)",36047025901,047,Brooklyn,025901
2017,3651000-36005030100,9.1,8.4,10,1304,"
,  
(40.883280409, -73.9179116205)",36005030100,005,Bronx,030100
2017,3651000-36005042200,12.3,11.5,13.3,3086,"
,  
(40.8910967911, -73.8552807254)",36005042200,005,Bronx,042200
2017,3651000-36047045300,9.6,9,10.3,2017,"
,  
(40.7065881623, -73.9289497675)",36047045300,047,Brooklyn,045300
2017,3651000-36047100400,12.1,11.3,13.1,2567,"
,  
(40.6306492795, -73.9038000016)",36047100400,047,Brooklyn,100400
2017,3651000-36047068200,10.4,9.8,11,2432,"
,  
(40.6166469083, -73.9241304382)",36047068200,047,Brooklyn,068200
2017,3651000-36081063700,8.8,8.3,9.3,3148,"
,  
(40.7083680967, -73.8622875029)",36081063700,081,Queens,063700
2017,3651000-36047065000,10.2,9.7,10.8,1389,"
,  
(40.6199785429, -73.9336466336)",36047065000,047,Brooklyn,065000
2017,3651000-36081000600,9,8.5,9.5,3729,"
,  
(40.6859082531, -73.8637276718)",36081000600,081,Queens,000600
2017,3651000-36081046400,9.2,8.7,9.7,1643,"
,  
(40.7168914113, -73.7870251075)",36081046400,081,Queens,046400
2017,3651000-36061007100,8.2,7.9,8.6,5429,"
,  
(40.7354476894, -73.9999138642)",36061007100,061,Manhattan,007100
2017,3651000-36047092800,11.8,11,12.8,2656,"
,  
(40.6524800241, -73.911773412)",36047092800,047,Brooklyn,092800
2017,3651000-36081016900,8,7.6,8.3,5539,"
,  
(40.7482632996, -73.9143491803)",36081016900,081,Queens,016900
2017,3651000-36005006900,11.4,10.7,12.2,7564,"
,  
(40.8218665599, -73.9157567323)",36005006900,005,Bronx,006900
2017,3651000-36047051100,9.1,8.6,9.7,3933,"
,  
(40.7075596031, -73.9485791165)",36047051100,047,Brooklyn,051100
2017,3651000-36085012500,9.6,9.2,10.1,2939,"
,  
(40.6287073716, -74.1188592753)",36085012500,085,Staten Island,012500
2017,3651000-36061003700,8.1,7.8,8.5,2447,"
,  
(40.7264978431, -74.0116101979)",36061003700,061,Manhattan,003700
2017,3651000-36081122701,8.5,8.1,8.8,10910,"
,  
(40.7333419104, -73.8070926777)",36081122701,081,Queens,122701
2017,3651000-36081093401,8.8,8.2,9.6,3789,"
,  
(40.5810401722, -73.8467061937)",36081093401,081,Queens,093401
2017,3651000-36081027600,11.9,11.1,12.9,1165,"
,  
(40.6875874359, -73.7862387455)",36081027600,081,Queens,027600
2017,3651000-36047040600,9.1,8.5,9.7,3184,"
,  
(40.6005116477, -73.9823218444)",36047040600,047,Brooklyn,040600
2017,3651000-36081004500,8.2,7.7,8.8,2975,"
,  
(40.7645328296, -73.9337656344)",36081004500,081,Queens,004500
2017,3651000-36047013400,8.8,8.2,9.5,3907,"
,  
(40.6295241172, -74.0202705522)",36047013400,047,Brooklyn,013400
2017,3651000-36047089200,14.1,13,15.2,3651,"
,  
(40.6632809472, -73.9219219765)",36047089200,047,Brooklyn,089200
2017,3651000-36085018702,8.6,8.2,9.1,7485,"
,  
(40.6039239292, -74.1261593406)",36085018702,085,Staten Island,018702
2017,3651000-36081011100,8.2,7.7,8.8,3050,"
,  
(40.7787953164, -73.9073131163)",36081011100,081,Queens,011100
2017,3651000-36047115200,12,11.2,12.9,3094,"
,  
(40.6732693123, -73.8909300857)",36047115200,047,Brooklyn,115200
2017,3651000-36081010000,10.4,10.1,10.7,3571,"
,  
(40.6811536926, -73.8288851914)",36081010000,081,Queens,010000
2017,3651000-36005044902,9.7,9,10.5,1949,"
,  
(40.8988256988, -73.868988749)",36005044902,005,Bronx,044902
2017,3651000-36047025400,8.4,7.9,9,3500,"
,  
(40.6166972344, -73.9838449121)",36047025400,047,Brooklyn,025400
2017,3651000-36061015900,8,7.7,8.5,9623,"
,  
(40.7805320624, -73.9873857083)",36061015900,061,Manhattan,015900
2017,3651000-36081020400,11.5,10.9,12.3,2098,"
,  
(40.6951727346, -73.8034267442)",36081020400,081,Queens,020400
2017,3651000-36081046900,7.9,7.5,8.4,8570,"
,  
(40.7451965814, -73.877184364)",36081046900,081,Queens,046900
2017,3651000-36061009200,7.5,7.2,7.9,1806,"
,  
(40.753647591, -73.9747421994)",36061009200,061,Manhattan,009200
2017,3651000-36005042100,10.7,10,11.4,5922,"
,  
(40.8814793983, -73.8827627139)",36005042100,005,Bronx,042100
2017,3651000-36061008200,7.8,7.5,8.2,3262,"
,  
(40.7506132071, -73.9808740377)",36061008200,061,Manhattan,008200
2017,3651000-36047079200,12.9,12,13.9,4372,"
,  
(40.6447641637, -73.9549106869)",36047079200,047,Brooklyn,079200
2017,3651000-36061011300,7.7,7.1,8.4,117,"
,  
(40.7547752157, -73.9878702086)",36061011300,061,Manhattan,011300
2017,3651000-36085006400,9.8,9.3,10.5,3550,"
,  
(40.5972420983, -74.0785058104)",36085006400,085,Staten Island,006400
2017,3651000-36005004800,10.7,10,11.5,3883,"
,  
(40.8270043551, -73.874323896)",36005004800,005,Bronx,004800
2017,3651000-36005028300,11.1,10.5,11.8,3149,"
,  
(40.8809250382, -73.9023155002)",36005028300,005,Bronx,028300
2017,3651000-36047114201,10.3,9.7,10.9,1578,"
,  
(40.6804227162, -73.8973065252)",36047114201,047,Brooklyn,114201
2017,3651000-36061012200,7.8,7.5,8.1,3633,"
,  
(40.7682811668, -73.9679848995)",36061012200,061,Manhattan,012200
2017,3651000-36081054900,8.7,8.1,9.3,5308,"
,  
(40.7022172069, -73.9077594158)",36081054900,081,Queens,054900
2017,3651000-36085029103,9.4,8.8,10,7245,"
,  
(40.6043058658, -74.1704533307)",36085029103,085,Staten Island,029103
