boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,shapearea2,prop_area_15hundredths
"3","3058400",Brooklyn,I,"058400","584",BK25,Homecrest,"4016",2029005.4391300000716000795364379882812,5767.6917072400001416099257767200470,188499.706,0.652
"3","3040600",Brooklyn,E,"040600","406",BK29,Bensonhurst East,"4017",1584439.7225399999879300594329833984375,5563.9655733400004464783705770969391,147198.578,0.006
"3","3040800",Brooklyn,E,"040800","408",BK29,Bensonhurst East,"4017",1652207.5671000001020729541778564453125,5644.7218210700002600788138806819916,153494.403,0.111
"3","3035602",Brooklyn,E,"035602","356.02",BK23,West Brighton,"4018",1843966.8883400000631809234619140625000,5704.6701512099998581106774508953094,171314.405,0.537
"3","3035400",Brooklyn,I,"035400","354",BK23,West Brighton,"4018",4052036.7887300001457333564758300781250,11322.5416719999993802048265933990479,376456.095,0.557
"3","3035601",Brooklyn,E,"035601","356.01",BK23,West Brighton,"4018",719519.9318320000311359763145446777344,3524.7984923499998330953530967235565,66839.380,1.000
"5","5031902",Staten Island,E,"031902","319.02",SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3903",7019454.8586999997496604919433593750000,18067.5180776999986846931278705596924,652131.463,0.841
"5","5024700",Staten Island,I,"024700","247",SI28,Port Richmond,"3903",5205766.9715999998152256011962890625000,10786.8511875000003783497959375381470,483631.181,0.938
"5","5020100",Staten Island,I,"020100","201",SI07,Westerleigh,"3903",6757232.5421299999579787254333496093750,14495.8211114000005181878805160522461,627766.635,0.805
"2","2044901",Bronx,I,"044901","449.01",BX62,Woodlawn-Wakefield,"3702",1709948.2433499998878687620162963867188,5644.9755593199997747433371841907501,158846.564,0.769
"4","4005800",Queens,I,"005800","58",QN56,Ozone Park,"4113",6433286.0803300002589821815490722656250,11933.2539080000005924375727772712708,597674.674,0.719
"4","4008800",Queens,I,"008800","88",QN56,Ozone Park,"4113",4703850.5062499996274709701538085937500,9332.6237751400003617163747549057007,437003.958,0.611
"4","4049301",Queens,I,"049301","493.01",QN30,Maspeth,"4110",1764042.7172300000675022602081298828125,6327.5537558300002274336293339729309,163886.569,0.013
"4","4049700",Queens,E,"049700","497",QN30,Maspeth,"4110",2129377.4689899999648332595825195312500,6140.5399989600000481004826724529266,197827.609,0.501
"3","3032300",Brooklyn,E,"032300","323",BK63,Crown Heights South,"4011",1862962.0686200000345706939697265625000,6269.4217259999995803809724748134613,173075.530,0.990
"4","4006202",Queens,E,"006202","62.02",QN57,Lindenwood-Howard Beach,"4113",12360071.5250000003725290298461914062500,30894.0371971999993547797203063964844,1148304.354,0.409
"3","3122000",Brooklyn,E,"122000","1220",BK82,East New York,"4008",11417123.8048000000417232513427734375000,20015.1045177000014518853276968002319,1060683.466,0.447
"4","4019900",Queens,I,"019900","199",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",17131612.7404999993741512298583984375000,21121.4188294000014138873666524887085,1591595.134,0.906
"3","3058900",Brooklyn,I,"058900","589",BK76,Greenpoint,"4001",4574107.6438600001856684684753417968750,12130.3607037000001582782715559005737,424958.633,0.992
"1","1023700",Manhattan,E,"023700","237",MN04,Hamilton Heights,"3802",2926545.2472999999299645423889160156250,7038.3370985999999902560375630855560,271888.782,0.781
"1","1024100",Manhattan,E,"024100","241",MN36,Washington Heights South,"3801",1879909.1661499999463558197021484375000,6495.0046705499999006860889494419098,174651.743,0.726
"1","1011203",Manhattan,I,"011203","112.03",MN19,Turtle Bay-East Midtown,"3808",841192.9706569999689236283302307128906,3682.0360340699999142088927328586578,78150.307,1.000
"1","1011402",Manhattan,I,"011402","114.02",MN40,Upper East Side-Carnegie Hill,"3805",1063547.3969399998895823955535888671875,4125.2564213599998765857890248298645,98807.965,1.000
"2","2020400",Bronx,E,"020400","204",BX59,Westchester-Unionport,"3709",1447956.0764099999796599149703979492188,4796.3097198300001764437183737754822,134521.428,0.858
"4","4124700",Queens,I,"124700","1247",QN38,Pomonok-Flushing Heights-Hillcrest,"4106",5206785.7962899999693036079406738281250,10220.9162271000004693632945418357849,483730.913,0.352
"4","4126700",Queens,I,"126700","1267",QN38,Pomonok-Flushing Heights-Hillcrest,"4106",8500141.0066500008106231689453125000000,14754.7036169000002701068297028541565,789696.114,0.272
"4","4097204",Queens,E,"097204","972.04",QN12,Hammels-Arverne-Edgemere,"4114",4214119.9990100003778934478759765625000,10689.1143401000008452683687210083008,391505.051,0.808
"5","5027900",Staten Island,I,"027900","279",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",58358258.0469999983906745910644531250000,36227.8556406999996397644281387329102,5421596.468,0.391
"1","1028500",Manhattan,E,"028500","285",MN35,Washington Heights North,"3801",1312971.5029299999587237834930419921875,5110.9893788700001096003688871860504,121980.771,1.000
"1","1028700",Manhattan,E,"028700","287",MN35,Washington Heights North,"3801",5711132.1763300001621246337890625000000,12405.9772260999998252373188734054565,530591.579,0.538
"1","1023501",Manhattan,E,"023501","235.01",MN04,Hamilton Heights,"3802",1929062.6636900000739842653274536132812,5515.1359334600001602666452527046204,179218.306,0.810
"1","1023502",Manhattan,E,"023502","235.02",MN03,Central Harlem North-Polo Grounds,"3803",447807.7194969999836757779121398925781,3399.5842640000000756117515265941620,41603.283,0.630
"1","1008800",Manhattan,I,"008800","88",MN19,Turtle Bay-East Midtown,"3808",1946103.4892400000244379043579101562500,5580.2769632899999123765155673027039,180800.942,1.000
"1","1009200",Manhattan,I,"009200","92",MN19,Turtle Bay-East Midtown,"3808",2118430.9186599999666213989257812500000,6172.9785951699996076058596372604370,196810.912,1.000
"1","1011401",Manhattan,I,"011401","114.01",MN40,Upper East Side-Carnegie Hill,"3805",1060696.4410500000230967998504638671875,4119.0082011699996655806899070739746,98543.106,1.000
"1","1014300",Manhattan,I,"014300","143",MN99,park-cemetery-etc-Manhattan,"3806",38312378.4957000017166137695312500000000,32721.0975853999989340081810951232910,3559384.698,0.586
"1","1022700",Manhattan,E,"022700","227",MN04,Hamilton Heights,"3802",1621656.5875599998980760574340820312500,5486.8560542100003658561035990715027,150658.932,0.903
"2","2031000",Bronx,I,"031000","310",BX31,Allerton-Pelham Gardens,"3704",6826027.0124899996444582939147949218750,10744.8934205999994446756318211555481,634167.641,0.418
"4","4056100",Queens,I,"056100","561",QN99,park-cemetery-etc-Queens,"4110",31217233.8770000003278255462646484375000,33074.4928696999995736405253410339355,2900195.423,0.152
"3","3017700",Brooklyn,I,"017700","177",BK99,park-cemetery-etc-Brooklyn,"4005",27403708.7608999982476234436035156250000,24250.0204651999993075150996446609497,2545879.161,0.307
"3","3050804",Brooklyn,E,"050804","508.04",BK42,Flatbush,"4015",1110945.6995999997016042470932006835938,4305.9478882100002010702155530452728,103210.480,0.850
"3","3004700",Brooklyn,I,"004700","47",BK33,Carroll Gardens-Columbia Street-Red Hook,"4005",2892497.4550100001506507396697998046875,9926.0154704100004892097786068916321,268723.494,0.999
"1","1014801",Manhattan,I,"014801","148.01",MN40,Upper East Side-Carnegie Hill,"3805",559216.0022050000261515378952026367188,3135.9511743200000637443736195564270,51953.524,1.000
"1","1014802",Manhattan,I,"014802","148.02",MN40,Upper East Side-Carnegie Hill,"3805",1351072.7843100000172853469848632812500,4691.0307511199998771189711987972260,125520.370,1.000
"3","3006700",Brooklyn,I,"006700","67",BK33,Carroll Gardens-Columbia Street-Red Hook,"4005",1680804.1749299999792128801345825195312,5236.0476972899996326304972171783447,156152.732,0.267
"1","1003800",Manhattan,E,"003800","38",MN22,East Village,"3809",2180047.6980400001630187034606933593750,5840.7869274300001052324660122394562,202535.009,1.000
"1","1005502",Manhattan,I,"005502","55.02",MN23,West Village,"3810",1243017.2455200001131743192672729492188,4547.0161287999999331077560782432556,115481.183,1.000
"2","2018301",Bronx,E,"018301","183.01",BX14,East Concourse-Concourse Village,"3708",719418.2460020000580698251724243164062,4067.5079521200000272074248641729355,66837.082,0.515
"2","2019500",Bronx,E,"019500","195",BX63,West Concourse,"3708",2376401.3551699998788535594940185546875,6967.6523930399998789653182029724121,220778.019,0.902
"3","3025300",Brooklyn,E,"025300","253",BK75,Bedford,"4003",1741979.4830799999181181192398071289062,5626.9877740600004472071304917335510,161836.271,0.919
"3","3025500",Brooklyn,E,"025500","255",BK75,Bedford,"4003",1492220.4466299999039620161056518554688,5088.5538691700003255391493439674377,138632.804,0.996
"4","4049900",Queens,E,"049900","499",QN29,Elmhurst,"4107",5061820.8264800002798438072204589843750,10321.2678078999997524078935384750366,470267.379,0.894
"4","4050700",Queens,I,"050700","507",QN21,Middle Village,"4110",3935405.9213700001128017902374267578125,8784.6559859499993763165548443794250,365610.506,0.677
"1","1004400",Manhattan,I,"004400","44",MN50,Stuyvesant Town-Cooper Village,"3808",4277834.9146699998527765274047851562500,9684.7621847699992940761148929595947,397427.801,0.263
"3","3055700",Brooklyn,I,"055700","557",BK73,North Side-South Side,"4001",3195112.5093399998731911182403564453125,7401.2917657600000893580727279186249,296838.406,0.954
"1","1014500",Manhattan,I,"014500","145",MN14,Lincoln Square,"3806",1898807.6170500000007450580596923828125,5836.3057620099998530349694192409515,176401.409,1.000
"1","1014900",Manhattan,I,"014900","149",MN14,Lincoln Square,"3806",1880350.0687400000169873237609863281250,5690.7565199000000575324520468711853,174692.398,1.000
"2","2013300",Bronx,E,"013300","133",BX35,Morrisania-Melrose,"3705",1734820.2472200000192970037460327148438,5723.8499090499999510939233005046844,161172.327,1.000
"2","2013500",Bronx,E,"013500","135",BX35,Morrisania-Melrose,"3705",1807152.7685100000817328691482543945312,6997.1688104399991061654873192310333,167892.343,0.701
"1","1023900",Manhattan,E,"023900","239",MN36,Washington Heights South,"3801",686743.8351389999734237790107727050781,3636.8346140899998317763675004243851,63807.666,1.000
"1","1031100",Manhattan,I,"031100","311",MN99,park-cemetery-etc-Manhattan,"3801",7740631.6702899998053908348083496093750,27348.1237576999992597848176956176758,719132.627,0.573
"4","4099200",Queens,E,"099200","992",QN12,Hammels-Arverne-Edgemere,"4114",6269072.5643699998036026954650878906250,15169.2004782999993039993569254875183,582404.112,0.612
"4","4097202",Queens,E,"097202","972.02",QN12,Hammels-Arverne-Edgemere,"4114",6205736.4096900001168251037597656250000,13857.5660852000000886619091033935547,576536.876,0.011
"4","4096400",Queens,E,"096400","964",QN12,Hammels-Arverne-Edgemere,"4114",9222044.4879899993538856506347656250000,17576.5396428999993077013641595840454,856767.289,0.326
"4","4095400",Queens,I,"095400","954",QN12,Hammels-Arverne-Edgemere,"4114",8729578.2519600000232458114624023437500,17206.7272291000008408445864915847778,811003.606,0.341
"2","2021800",Bronx,E,"021800","218",BX08,West Farms-Bronx River,"3709",3460951.9169899998232722282409667968750,9122.4537860799991904059424996376038,321537.504,0.993
"2","2024000",Bronx,E,"024000","240",BX37,Van Nest-Morris Park-Westchester Square,"3704",2577349.2571299998089671134948730468750,7190.1772367800003848969936370849609,239446.976,1.000
"4","4079300",Queens,I,"079300","793",QN99,park-cemetery-etc-Queens,"4106",9369079.8538600001484155654907226562500,15896.8037531000009039416909217834473,870420.168,0.622
"4","4080302",Queens,E,"080302","803.02",QN62,Queensboro Hill,"4103",4621271.1644700001925230026245117187500,14780.8144155000009050127118825912476,429334.667,0.774
"1","1027900",Manhattan,E,"027900","279",MN35,Washington Heights North,"3801",1941629.4244399999734014272689819335938,7385.1341013700002804398536682128906,180385.257,0.818
"1","1028300",Manhattan,E,"028300","283",MN35,Washington Heights North,"3801",1623100.0875099999830126762390136718750,6137.8593327099997623008675873279572,150792.357,0.941
"4","4084900",Queens,E,"084900","849",QN22,Flushing,"4103",3276554.2425500000827014446258544921875,8407.8584184999999706633388996124268,304420.344,1.000
"2","2035600",Bronx,I,"035600","356",BX03,Eastchester-Edenwald-Baychester,"3702",4229647.6385599998757243156433105468750,12236.9122103999998216750100255012512,392952.669,0.908
"2","2036000",Bronx,I,"036000","360",BX31,Allerton-Pelham Gardens,"3704",2857374.8663400001823902130126953125000,7630.0003061699999307165853679180145,265462.558,0.898
"5","5013203",Staten Island,I,"013203","132.03",SI54,Great Kills,"3901",11116094.2946000006049871444702148437500,15188.2343402999995305435732007026672,1032699.728,0.833
"5","5013204",Staten Island,I,"013204","132.04",SI25,Oakwood-Oakwood Beach,"3901",11249695.0080999992787837982177734375000,15213.5611962999992101686075329780579,1045116.711,0.835
"5","5019800",Staten Island,I,"019800","198",SI01,Annadale-Huguenot-Prince's Bay-Eltingville,"3901",61328723.0865999981760978698730468750000,44058.4921794999972917139530181884766,5697606.714,0.564
"5","5024402",Staten Island,I,"024402","244.02",SI11,Charleston-Richmond Valley-Tottenville,"3901",19138069.4171999990940093994140625000000,22667.4147664000010991003364324569702,1777958.017,0.363
"4","4101001",Queens,E,"101001","1010.01",QN15,Far Rockaway-Bayswater,"4114",8715947.2824000008404254913330078125000,13593.0122878000001946929842233657837,809733.900,0.000
"4","4094203",Queens,E,"094203","942.03",QN12,Hammels-Arverne-Edgemere,"4114",5494537.9544799998402595520019531250000,12046.3214305000001331791281700134277,510455.726,0.016
"4","4093402",Queens,I,"093402","934.02",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",4251505.0110099995508790016174316406250,9356.1312891399993532104417681694031,394969.907,0.385
"4","4092800",Queens,I,"092800","928",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",8209412.6040000002831220626831054687500,13004.2390682000004744622856378555298,762672.701,0.154
"4","4092200",Queens,I,"092200","922",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",6854070.5817099995911121368408203125000,13395.4429166000008990522474050521851,636758.202,0.374
"2","2045600",Bronx,I,"045600","456",BX03,Eastchester-Edenwald-Baychester,"3702",9273998.6207299996167421340942382812500,28841.9083983999989868607372045516968,861594.029,0.820
"5","5011202",Staten Island,I,"011202","112.02",SI45,New Dorp-Midland Beach,"3902",21697571.4078000001609325408935546875000,19746.5447808999997505452483892440796,2015751.470,0.517
"5","5004700",Staten Island,I,"004700","47",SI08,Grymes Hill-Clifton-Fox Hills,"3903",9531083.0618399996310472488403320312500,14686.7911908000005496433004736900330,885472.627,0.653
"5","5005900",Staten Island,I,"005900","59",SI35,New Brighton-Silver Lake,"3903",14936146.8114999998360872268676757812500,18393.8704247999994549900293350219727,1387613.443,0.577
"2","2039000",Bronx,E,"039000","390",BX44,Williamsbridge-Olinville,"3702",1966260.6082699999678879976272583007812,5775.0475483600002917228266596794128,182674.128,0.476
"2","2039200",Bronx,E,"039200","392",BX44,Williamsbridge-Olinville,"3702",1035615.7490900000557303428649902343750,4077.6829820299999482813291251659393,96213.185,0.965
"4","4091800",Queens,I,"091800","918",QN99,park-cemetery-etc-Queens,"4114",12102445.1182000003755092620849609375000,20978.2883258000001660548150539398193,1124342.761,0.497
"4","4091602",Queens,I,"091602","916.02",QN99,park-cemetery-etc-Queens,"4114",13697953.2224000003188848495483398437500,17693.7090763999985938426107168197632,1272572.172,0.038
"4","4091601",Queens,I,"091601","916.01",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",47010831.3057999983429908752441406250000,48464.8647731000019120983779430389404,4367468.915,0.006
"3","3000100",Brooklyn,I,"000100","1",BK09,Brooklyn Heights-Cobble Hill,"4004",2224101.0318900002166628837585449218750,6611.4438400500002899207174777984619,206633.316,1.000
"5","5017008",Staten Island,I,"017008","170.08",SI48,Arden Heights,"3901",11160455.6334000006318092346191406250000,17213.0970842999995511490851640701294,1036831.106,0.942
"5","5022800",Staten Island,I,"022800","228",SI05,New Springville-Bloomfield-Travis,"3902",116353744.6030000001192092895507812500000,57546.0112872000026982277631759643555,10809522.570,0.366
"4","4093800",Queens,E,"093800","938",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",8709737.3600800000131130218505859375000,13436.0457605999999941559508442878723,809152.464,0.513
"4","4008100",Queens,E,"008100","81",QN71,Old Astoria,"4101",1210345.2516300000716000795364379882812,5729.0073311500000272644683718681335,112448.371,1.000
"4","4008700",Queens,E,"008700","87",QN71,Old Astoria,"4101",2723228.6890799999237060546875000000000,7313.8966125799997826106846332550049,252997.137,0.386
"4","4094201",Queens,E,"094201","942.01",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"4114",3800389.1504500000737607479095458984375,8659.7168919100004131905734539031982,353065.187,0.549
"4","4094202",Queens,E,"094202","942.02",QN12,Hammels-Arverne-Edgemere,"4114",7612361.0236299997195601463317871093750,21813.1612945999986550305038690567017,707209.151,0.802
"1","1006000",Manhattan,I,"006000","60",MN50,Stuyvesant Town-Cooper Village,"3808",1304860.5293799999635666608810424804688,6260.1675708200000372016802430152893,121226.741,0.463
"1","1006200",Manhattan,I,"006200","62",MN20,Murray Hill-Kips Bay,"3808",3160792.4486199999228119850158691406250,12068.2880368000005546491593122482300,293650.296,0.702
"2","2028100",Bronx,I,"028100","281",BX28,Van Cortlandt Village,"3701",1389811.6173499999567866325378417968750,5582.2246929299999465001747012138367,129116.913,0.999
"5","5030301",Staten Island,I,"030301","303.01",SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3903",7812086.3609199998900294303894042968750,18499.1522287000007054302841424942017,725770.536,0.959
"5","5030302",Staten Island,I,"030302","303.02",SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3903",9788180.7047199998050928115844726562500,13923.1415384000010817544534802436829,909351.099,0.667
"4","4032800",Queens,I,"032800","328",QN66,Laurelton,"4105",3956626.6385300001129508018493652343750,11145.4738462999994226265698671340942,367584.321,0.852
"4","4033000",Queens,I,"033000","330",QN02,Springfield Gardens North,"4112",8808263.3888399992138147354125976562500,15109.5343952000002900604158639907837,818316.509,0.830
"3","3005300",Brooklyn,I,"005300","53",BK33,Carroll Gardens-Columbia Street-Red Hook,"4005",17696988.0865999981760978698730468750000,55178.8274072999993222765624523162842,1644117.066,0.700
"3","3008500",Brooklyn,E,"008500","85",BK33,Carroll Gardens-Columbia Street-Red Hook,"4005",2624917.6756500001065433025360107421875,7950.9311827299998185480944812297821,243864.050,0.701
"2","2016000",Bronx,I,"016000","160",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",5532323.3443099996075034141540527343750,17368.2178931000016746111214160919189,513964.866,0.605
"2","2027401",Bronx,I,"027401","274.01",BX10,Pelham Bay-Country Club-City Island,"3703",7554415.9793999996036291122436523437500,13854.2345418000004428904503583908081,701833.360,0.602
"4","4025100",Queens,E,"025100","251",QN63,Woodside,"4109",2555497.5543100000359117984771728515625,7262.0425619699999515432864427566528,237416.066,0.857
"4","4025500",Queens,I,"025500","255",QN63,Woodside,"4109",2352683.1760499998927116394042968750000,7650.7796998100002383580431342124939,218573.864,0.512
"4","4016900",Queens,I,"016900","169",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",2483619.3925899998284876346588134765625,7375.8362781899995752610266208648682,230738.342,0.019
"4","4017100",Queens,I,"017100","171",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",13379952.2200000006705522537231445312500,23182.5924483999988297000527381896973,1243052.091,0.723
"2","2020000",Bronx,E,"020000","200",BX37,Van Nest-Morris Park-Westchester Square,"3704",3681096.2064499999396502971649169921875,11070.4141746999994211364537477493286,341989.878,0.983
"2","2028600",Bronx,I,"028600","286",BX37,Van Nest-Morris Park-Westchester Square,"3704",2118375.8947600000537931919097900390625,6084.3805182500000228174030780792236,196806.355,1.000
"2","2014900",Bronx,E,"014900","149",BX35,Morrisania-Melrose,"3705",1677784.4373500000219792127609252929688,5912.2488609299998643109574913978577,155873.473,0.924
"2","2015100",Bronx,E,"015100","151",BX35,Morrisania-Melrose,"3705",2253624.1183500001206994056701660156250,7590.1221233599999322905205190181732,209371.481,0.803
"2","2036300",Bronx,E,"036300","363",BX17,East Tremont,"3705",2378745.6158599997870624065399169921875,6407.0370571599996765144169330596924,220989.867,0.763
"2","2036501",Bronx,E,"036501","365.01",BX17,East Tremont,"3705",1034842.6306699999840930104255676269531,5989.5497434500002782442606985569000,96147.359,1.000
"2","2040900",Bronx,I,"040900","409",BX28,Van Cortlandt Village,"3701",12552294.2820999994874000549316406250000,15398.6122865999986970564350485801697,1166170.427,0.494
"2","2027700",Bronx,E,"027700","277",BX28,Van Cortlandt Village,"3701",1828912.8400200000032782554626464843750,6973.4297352499997941777110099792480,169905.925,0.936
"2","2027900",Bronx,E,"027900","279",BX28,Van Cortlandt Village,"3701",2909135.1233600000850856304168701171875,9071.8965292800003226147964596748352,270274.030,0.907
"3","3001300",Brooklyn,I,"001300","13",BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"4004",3140029.3428799998946487903594970703125,7518.6827381800003422540612518787384,291714.811,1.000
"3","3001500",Brooklyn,I,"001500","15",BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"4004",3310028.9025400001555681228637695312500,9613.2540743299996393034234642982483,307513.850,1.000
"4","4022900",Queens,I,"022900","229",QN99,park-cemetery-etc-Queens,"4109",14455363.8377000000327825546264648437500,22296.3563633000012487173080444335938,1342953.371,0.762
"4","4051500",Queens,I,"051500","515",QN30,Maspeth,"4110",2419769.1821699999272823333740234375000,7997.2482695799999419250525534152985,224802.404,0.106
"5","5003300",Staten Island,I,"003300","33",SI08,Grymes Hill-Clifton-Fox Hills,"3903",9208860.2095800004899501800537109375000,18652.9677386000003025401383638381958,855529.692,0.840
"5","5003900",Staten Island,I,"003900","39",SI08,Grymes Hill-Clifton-Fox Hills,"3903",6299628.6814000001177191734313964843750,11560.7759243000000424217432737350464,585242.420,0.430
"4","4099705",Queens,I,"099705","997.05",QN47,Ft. Totten-Bay Terrace-Clearview,"4103",4672324.4341200003400444984436035156250,13568.2231964000002335524186491966248,434083.360,0.584
"1","1001002",Manhattan,E,"001002","10.02",MN28,Lower East Side,"3809",2225720.2485199999064207077026367187500,6315.1218327400001726346090435981750,206751.206,0.548
"1","1002201",Manhattan,E,"002201","22.01",MN28,Lower East Side,"3809",1740173.8528799999039620161056518554688,5779.0630854199998793774284422397614,161668.896,0.441
"4","4003700",Queens,I,"003700","37",QN68,Queensbridge-Ravenswood-Long Island City,"4101",4144694.9498800002038478851318359375000,16427.0289720000000670552253723144531,385059.323,1.000
"4","4003900",Queens,I,"003900","39",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1580667.3492600000463426113128662109375,7160.5499177199999394360929727554321,146850.548,1.000
"3","3032500",Brooklyn,E,"032500","325",BK63,Crown Heights South,"4011",1812069.8143299999646842479705810546875,6293.8852568599995720433071255683899,168347.479,0.310
"3","3032700",Brooklyn,E,"032700","327",BK60,Prospect Lefferts Gardens-Wingate,"4011",1904692.2217200000304728746414184570312,7322.8660546700002669240348041057587,176948.463,1.000
"4","4029900",Queens,I,"029900","299",QN99,park-cemetery-etc-Queens,"4101",4514968.0245300000533461570739746093750,8939.8451577899995754705742001533508,419455.319,0.978
"4","4031700",Queens,I,"031700","317",QN72,Steinway,"4101",7595148.3358199996873736381530761718750,15136.3002314999994268873706459999084,705616.654,0.900
"1","1016600",Manhattan,E,"016600","166",MN33,East Harlem South,"3804",1871913.9828800000250339508056640625000,5724.3007056599999486934393644332886,173908.774,1.000
"1","1020901",Manhattan,E,"020901","209.01",MN09,Morningside Heights,"3802",1246712.4947200000751763582229614257812,4807.6785626399996544932946562767029,115824.973,1.000
"1","1021100",Manhattan,E,"021100","211",MN09,Morningside Heights,"3802",3738242.5934299998916685581207275390625,7629.1123592699987057130783796310425,347298.897,0.726
"2","2008900",Bronx,E,"008900","89",BX27,Hunts Point,"3710",1174411.4452200001105666160583496093750,5220.4923095100011778413318097591400,109107.910,1.000
"2","2008500",Bronx,E,"008500","85",BX33,Longwood,"3710",1966131.5541600000578910112380981445312,6463.4995654900003501097671687602997,182662.129,0.719
"2","2008700",Bronx,E,"008700","87",BX33,Longwood,"3710",2302753.0232899999246001243591308593750,6953.9840861100001347949728369712830,213935.734,0.872
"4","4028800",Queens,E,"028800","288",QN76,Baisley Park,"4112",8783882.3526200000196695327758789062500,12947.6274745999999140622094273567200,816050.793,0.474
"4","4029400",Queens,I,"029400","294",QN02,Springfield Gardens North,"4112",11460624.3724000006914138793945312500000,15172.3133806000005279202014207839966,1064727.189,0.847
"1","1001501",Manhattan,I,"001501","15.01",MN25,Battery Park City-Lower Manhattan,"3810",2813069.6251900000497698783874511718750,9124.7222435399999085348099470138550,261341.401,0.877
"1","1001502",Manhattan,I,"001502","15.02",MN25,Battery Park City-Lower Manhattan,"3810",2245047.5913700000382959842681884765625,10826.3549672000008285976946353912354,208573.412,0.930
"1","1015602",Manhattan,I,"015602","156.02",MN33,East Harlem South,"3804",1169910.0061600001063197851181030273438,4524.7066702000001896522007882595062,108689.600,1.000
"1","1016400",Manhattan,E,"016400","164",MN33,East Harlem South,"3804",1911300.5312699999194592237472534179688,5535.6547554600001603830605745315552,177567.941,1.000
"4","4075701",Queens,I,"075701","757.01",QN17,Forest Hills,"4108",2126567.7346899998374283313751220703125,7993.2030252200001996243372559547424,197563.271,0.944
"2","2000200",Bronx,I,"000200","2",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"3709",5009779.9972900003194808959960937500000,15670.7566298000001552281901240348816,465440.425,0.134
"2","2011700",Bronx,I,"011700","117",BX27,Hunts Point,"3710",14901939.5822999998927116394042968750000,17845.9926868000002286862581968307495,1384452.684,0.841
"5","5023900",Staten Island,E,"023900","239",SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3903",5672822.0167500004172325134277343750000,11002.0657375999999203486368060112000,527022.121,0.726
"5","5022300",Staten Island,I,"022300","223",SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3903",7075134.5733000002801418304443359375000,22768.6681110999998054467141628265381,657301.632,0.771
"5","5020700",Staten Island,E,"020700","207",SI28,Port Richmond,"3903",9980453.0607200004160404205322265625000,21807.6770164000008662696927785873413,927216.350,0.934
"5","5021300",Staten Island,E,"021300","213",SI28,Port Richmond,"3903",8432869.5881500001996755599975585937500,14578.8494214000002102693542838096619,783439.113,0.800
"5","5015602",Staten Island,I,"015602","156.02",SI01,Annadale-Huguenot-Prince's Bay-Eltingville,"3901",9485838.0578700006008148193359375000000,13472.7011968999995588092133402824402,881256.453,0.847
"5","5017011",Staten Island,I,"017011","170.11",SI01,Annadale-Huguenot-Prince's Bay-Eltingville,"3901",7743626.9557699998840689659118652343750,11441.1801020999992033466696739196777,719399.047,0.629
"4","4055200",Queens,I,"055200","552",QN34,Queens Village,"4105",4393570.5363699998706579208374023437500,10814.6361672000002727145329117774963,408187.356,0.956
"4","4129102",Queens,I,"129102","1291.02",QN42,Oakland Gardens,"4104",10935309.4703999999910593032836914062500,16067.5460223999998561339452862739563,1015926.239,0.642
"2","2028400",Bronx,I,"028400","284",BX37,Van Nest-Morris Park-Westchester Square,"3704",12238952.4089000001549720764160156250000,20729.0889879999995173420757055282593,1137041.096,0.367
"2","2029600",Bronx,I,"029600","296",BX49,Pelham Parkway,"3704",7700943.9772399999201297760009765625000,17568.8207026999989466276019811630249,715464.845,0.822
"4","4079701",Queens,E,"079701","797.01",QN22,Flushing,"4103",1199494.5711699998937547206878662109375,5015.5436394300004394608549773693085,111437.958,1.000
"4","4084500",Queens,E,"084500","845",QN22,Flushing,"4103",2034223.6432000000495463609695434570312,6853.3642730000001392909325659275055,188987.669,0.955
"3","3047700",Brooklyn,I,"047700","477",BK90,East Williamsburg,"4001",2342850.6497499998658895492553710937500,8710.5299554699995496775954961776733,217659.890,0.801
"3","3049700",Brooklyn,I,"049700","497",BK90,East Williamsburg,"4001",1772556.5423300000838935375213623046875,5956.0568783199996687471866607666016,164677.335,0.954
